loan_id,loan_grade,loan_subgrade,grade_mismatch_flag,loan_purpose,loan_term_months,loan_amount,loan_amount_clean,loan_amount_flag,interest_rate,interest_rate_clean,interest_rate_flag,installment,issue_date,first_payment_date,date_sequence_flag,loan_status,total_payment,principal_received,interest_received,charged_off_amount,credit_score_clean,credit_score_flag,credit_score,dti,dti_clean,dti_flag,annual_income,employment_length,employment_length_clean,home_ownership,addr_state,state_name,state_flag
LN000337,B,B3,OK,vacation,60,24700,24700,OK,10.94,10.94,OK,536.3,9/1/2021,9/29/2021,OK,Fully Paid,32620.19,24700,7920.19,0,617,OK,617,7.24,7.24,OK,185700,< 1 year,< 1 year,OWN,IL,Illinois,OK
LN000048,D,D3,OK,credit_card,60,40000,40000,OK,20.45,20.45,OK,1069.8,11/1/2021,12/2/2021,OK,Fully Paid,64147.43,40000,24147.43,0,765,OK,765,28.58,28.58,OK,239800,6 years,6 years,OTHER,IL,Illinois,OK
LN000107,B,B3,OK,credit_card,60,34200,34200,OK,9.67,9.67,OK,721.11,5/3/2021,6/2/2021,OK,Fully Paid,42897.76,34200,8697.76,0,792,OK,792,23.9,23.9,OK,81800,8 years,8 years,OWN,SC,South Carolina,OK
LN002398,C,C1,OK,major_purchase,60,,,FLAGGED,16.31,16.31,OK,641.46,1/16/2022,2/16/2022,OK,Default,6414.6,4490.22,1924.38,0,641,OK,641,6.22,6.22,OK,53300,10+ years,10+ years,MORTGAGE,WA,Washington,OK
LN001080,C,C1,OK,educational,36,34600,34600,OK,16.24,16.24,OK,1220.54,8/24/2021,9/28/2021,OK,Charged Off,10442.95,7310.06,3132.89,27289.94,662,OK,662,30.7,30.7,OK,106500,10+ years,10+ years,RENT,IL,Illinois,OK
LN002287,D,D5,OK,major_purchase,36,5900,5900,OK,18.95,18.95,OK,216.12,10/10/2022,11/11/2022,OK,Charged Off,1996.8,1397.76,599.04,4502.24,741,OK,741,21.03,21.03,OK,217200,10+ years,10+ years,MORTGAGE,MO,Missouri,OK
LN002262,D,D5,OK,medical,36,22200,22200,OK,18.46,18.46,OK,807.72,12/30/2021,2/1/2022,OK,Current,7269.48,4725.16,2544.32,0,583,OK,583,16.42,16.42,OK,226000,9 years,9 years,MORTGAGE,NE,Nebraska,OK
LN001145,F,F4,OK,renewable_energy,36,8200,8200,OK,31.11,31.11,OK,353.11,2/9/2022,3/15/2022,OK,Fully Paid,12737,8200,4537,0,797,OK,797,36.36,36.36,OK,191300,6 years,6 years,RENT,UT,Utah,OK
LN002857,A,A3,OK,vacation,60,30700,30700,OK,6.49,6.49,OK,600.54,8/25/2023,9/22/2023,OK,Fully Paid,36333.77,30700,5633.77,0,806,OK,806,25.94,25.94,OK,40200,6 years,6 years,MORTGAGE,TN,Tennessee,OK
LN002297,B,B4,OK,moving,60,39600,39600,OK,11.32,11.32,OK,867.33,6/15/2023,7/16/2023,OK,Current,22550.58,14657.88,7892.7,0,709,OK,709,23.94,23.94,OK,140600,9 years,9 years,MORTGAGE,FL,Florida,OK
LN001837,D,D4,OK,educational,36,22300,22300,OK,17.68,17.68,OK,802.62,1/11/2021,2/10/2021,OK,Charged Off,2435.37,1704.76,730.61,20595.24,696,OK,696,12.99,12.99,OK,206100,3 years,3 years,RENT,FL,Florida,OK
LN001754,B,B2,OK,medical,60,17400,17400,OK,-10.74,,NEGATIVE_RATE,376.07,12/10/2021,1/9/2022,OK,Charged Off,3036.26,2125.38,910.88,15274.62,651,OK,651,5.81,5.81,OK,82200,6 years,6 years,RENT,VT,Vermont,OK
LN001102,G,G5,OK,vacation,60,5700,5700,OK,33.36,33.36,OK,196.35,5/14/2021,6/14/2021,OK,Current,1570.8,1021.02,549.78,0,786,OK,786,15.01,15.01,OK,244900,,MISSING,MORTGAGE,KS,Kansas,OK
LN001969,F,F4,OK,wedding,60,14800,14800,OK,29.8,29.8,OK,477.01,9/28/2021,11/2/2021,OK,Charged Off,6443.93,4510.75,1933.18,10289.25,625,OK,625,42.77,42.77,OK,153000,3 years,3 years,RENT,VA,Virginia,OK
LN002785,B,B5,OK,major_purchase,60,19500,19500,OK,9.64,9.64,OK,410.87,5/27/2023,7/1/2023,OK,Current,24241.33,15756.86,8484.47,0,677,OK,677,24.58,24.58,OK,156100,8 years,8 years,OWN,OK,Oklahoma,OK
LN003289,A,A3,OK,car,36,,,FLAGGED,5.5,5.5,OK,274.78,5/30/2022,6/29/2022,OK,Late (31-120 Days),1099.12,769.38,329.74,0,630,OK,630,25.88,25.88,OK,58800,2 years,2 years,MORTGAGE,MA,Massachusetts,OK
LN000524,E,E1,OK,moving,36,6300,6300,OK,23.25,23.25,OK,244.69,5/5/2023,6/3/2023,OK,Current,6361.94,4135.26,2226.68,0,620,OK,620,34.13,34.13,OK,205800,8 years,8 years,OWN,CT,Connecticut,OK
LN002281,D,D1,OK,debt_consolidation,60,37000,37000,OK,18.93,18.93,OK,958.38,9/23/2021,10/22/2021,OK,Charged Off,10082.82,7057.97,3024.85,29942.03,720,OK,720,6.94,6.94,OK,143000,,MISSING,RENT,CO,Colorado,OK
LN002693,E,E3,OK,debt_consolidation,36,9800,9800,OK,-26.33,,NEGATIVE_RATE,396.57,9/23/2022,10/27/2022,OK,Late (31-120 Days),2379.42,1665.59,713.83,0,678,OK,678,16.69,16.69,OK,111100,3 years,3 years,RENT,UT,Utah,OK
LN002582,B,B3,OK,debt_consolidation,36,27100,27100,OK,9.31,9.31,OK,865.69,4/27/2023,5/30/2023,OK,Current,2597.07,1688.1,908.97,0,601,OK,601,24.9,24.9,OK,91900,5 years,5 years,OWN,RI,Rhode Island,OK
LN003125,A,A1,OK,major_purchase,36,17400,17400,OK,7.05,7.05,OK,537.66,1/12/2022,2/10/2022,OK,Late (31-120 Days),2688.3,1881.81,806.49,0,,ABOVE_MAX,978,229.88,,DTI_IMPOSSIBLE,151200,2 years,2 years,MORTGAGE,MT,Montana,OK
LN000604,A,A1,OK,credit_card,36,29900,29900,OK,5.49,5.49,OK,902.72,4/10/2023,5/14/2023,OK,Default,10832.64,7582.85,3249.79,0,669,OK,669,25.38,25.38,OK,225100,7 years,7 years,RENT,AR,Arkansas,OK
LN001490,B,B3,OK,moving,60,5200,5200,OK,10.22,10.22,OK,111.05,2/16/2021,3/22/2021,OK,Charged Off,726.7,508.69,218.01,4691.31,661,OK,661,35.27,35.27,OK,76600,9 years,9 years,MORTGAGE,ID,Idaho,OK
LN002811,A,A2,OK,small_business,36,10400,10400,OK,5.87,5.87,OK,315.78,4/10/2021,5/10/2021,OK,Current,10420.74,6773.48,3647.26,0,606,OK,606,44.23,44.23,OK,102100,6 years,6 years,RENT,AR,Arkansas,OK
LN002921,C,C1,OK,medical,36,36600,36600,OK,14.38,14.38,OK,1257.67,4/9/2021,5/12/2021,OK,Current,10061.36,6539.88,3521.48,0,709,OK,709,9.48,9.48,OK,68700,9 years,9 years,RENT,ID,Idaho,OK
LN000061,G,G2,OK,vacation,36,20600,20600,OK,32.76,32.76,OK,905.93,12/19/2023,1/18/2024,OK,Current,18118.6,11777.09,6341.51,0,777,OK,777,36.6,36.6,OK,194900,3 years,3 years,MORTGAGE,LA,Louisiana,OK
LN003296,D,D3,OK,home_improvement,60,6000,6000,OK,18.34,18.34,OK,153.47,8/8/2023,9/8/2023,OK,Current,6752.68,4389.24,2363.44,0,677,OK,677,39.78,39.78,OK,41900,6 years,6 years,MORTGAGE,OR,Oregon,OK
LN000672,B,B4,OK,renewable_energy,36,14500,14500,OK,-11.34,,NEGATIVE_RATE,477.05,7/31/2023,8/29/2023,OK,Current,5724.6,3720.99,2003.61,0,779,OK,779,31.23,31.23,OK,156100,1 year,1 year,OWN,NM,New Mexico,OK
LN000093,C,C1,OK,medical,36,,,FLAGGED,14.6,14.6,OK,741.1,5/17/2023,6/20/2023,OK,Current,17786.4,11561.16,6225.24,0,636,OK,636,18.32,18.32,OK,93800,< 1 year,< 1 year,MORTGAGE,ND,North Dakota,OK
LN000667,A,A4,OK,debt_consolidation,36,1600,1600,OK,7.29,7.29,OK,49.62,5/16/2023,6/13/2023,OK,Fully Paid,1805.62,1600,205.62,0,648,OK,648,10.71,10.71,OK,30500,9 years,9 years,RENT,CT,Connecticut,OK
LN001888,B,B4,OK,car,60,27200,27200,OK,11.11,11.11,OK,592.89,11/19/2021,12/21/2021,OK,Fully Paid,35148.76,27200,7948.76,0,656,OK,656,31.98,31.98,OK,245600,6 years,6 years,MORTGAGE,KY,Kentucky,OK
LN000281,A,A2,OK,small_business,36,35900,35900,OK,5.22,5.22,OK,1079.5,2/25/2023,3/27/2023,OK,Current,10795,7016.75,3778.25,0,676,OK,676,6.63,6.63,OK,139300,6 years,6 years,RENT,PA,Pennsylvania,OK
LN001720,C,C2,OK,major_purchase,60,8300,8300,OK,15.49,15.49,OK,199.6,3/5/2023,4/4/2023,OK,Fully Paid,12073.02,8300,3773.02,0,668,OK,668,35.03,35.03,OK,109000,10+ years,10+ years,RENT,CT,Connecticut,OK
LN000360,B,B4,OK,debt_consolidation,36,38800,38800,OK,10.38,10.38,OK,1258.9,4/21/2022,5/22/2022,OK,Charged Off,17952.58,12566.81,5385.77,26233.19,720,OK,720,24.32,24.32,OK,82800,7 years,7 years,MORTGAGE,MO,Missouri,OK
LN000900,D,D4,OK,renewable_energy,36,11100,11100,OK,21.9,21.9,OK,423.34,9/21/2022,10/19/2022,OK,Fully Paid,14956.23,11100,3856.23,0,,NULL,,14.51,14.51,OK,187500,3 years,3 years,MORTGAGE,NM,New Mexico,OK
LN001936,G,G3,OK,debt_consolidation,60,2100,2100,OK,33.03,33.03,OK,71.9,12/24/2023,1/22/2024,OK,Current,3523.1,2290.01,1233.08,0,729,OK,729,25.2,25.2,OK,203400,4 years,4 years,MORTGAGE,IN,Indiana,OK
LN001995,E,E4,OK,debt_consolidation,36,15300,15300,OK,23.51,23.51,OK,596.33,3/12/2023,4/14/2023,OK,Late (31-120 Days),6559.63,4591.74,1967.89,0,795,OK,795,33.58,33.58,OK,211300,7 years,7 years,MORTGAGE,IA,Iowa,OK
LN002769,D,D1,OK,home_improvement,60,34700,34700,OK,21.02,21.02,OK,939.14,9/9/2023,10/12/2023,OK,Fully Paid,55446.39,34700,20746.39,0,816,OK,816,16.28,16.28,OK,151500,4 years,4 years,RENT,VA,Virginia,OK
LN000761,F,F1,OK,major_purchase,60,22300,22300,OK,29.89,29.89,OK,719.97,4/8/2023,5/7/2023,OK,Late (31-120 Days),5759.76,4031.83,1727.93,0,613,OK,613,15.82,15.82,OK,42000,1 year,1 year,OWN,IA,Iowa,OK
LN002159,B,B1,OK,major_purchase,36,32500,32500,OK,11.03,11.03,OK,1064.47,9/12/2022,10/11/2022,OK,Fully Paid,38456.16,32500,5956.16,0,588,OK,588,25.62,25.62,OK,111600,10+ years,10+ years,MORTGAGE,NC,North Carolina,OK
LN003142,B,B5,OK,debt_consolidation,36,30400,30400,OK,9.48,9.48,OK,973.52,1/23/2021,2/27/2021,OK,Fully Paid,34464.46,30400,4064.46,0,760,OK,760,44.34,44.34,OK,86600,6 years,6 years,OTHER,KY,Kentucky,OK
LN000043,E,E5,OK,debt_consolidation,36,22900,22900,OK,25.48,25.48,OK,916.32,9/7/2021,10/6/2021,OK,Charged Off,5442.81,3809.97,1632.84,19090.03,797,OK,797,21.8,21.8,OK,225700,1 year,1 year,MORTGAGE,SD,South Dakota,OK
LN002174,B,B3,OK,educational,60,18700,18700,OK,10.68,10.68,OK,403.61,10/14/2023,11/16/2023,OK,Charged Off,4809.45,3366.61,1442.83,15333.39,670,OK,670,22.32,22.32,OK,146400,< 1 year,< 1 year,MORTGAGE,HI,Hawaii,OK
LN000205,B,B3,OK,home_improvement,60,14700,14700,OK,11.07,11.07,OK,320.13,6/16/2022,7/15/2022,OK,Current,1280.52,832.34,448.18,0,665,OK,665,37.28,37.28,OK,136400,5 years,5 years,RENT,OR,Oregon,OK
LN001474,B,B4,OK,home_improvement,36,1400,1400,OK,9.09,9.09,OK,44.58,10/9/2023,11/8/2023,OK,Fully Paid,1619.44,1400,219.44,0,755,OK,755,42.55,42.55,OK,85700,10+ years,10+ years,RENT,MI,Michigan,OK
LN002101,G,G5,OK,home_improvement,36,12400,12400,OK,35.85,35.85,OK,566.91,8/17/2022,9/16/2022,OK,Current,2834.55,1842.46,992.09,0,807,OK,807,23.87,23.87,OK,238600,5 years,5 years,RENT,SD,South Dakota,OK
LN002594,B,B2,OK,medical,60,1100,1100,OK,11.79,11.79,OK,24.35,3/27/2022,4/26/2022,OK,Fully Paid,1437.88,1100,337.88,0,688,OK,688,12.78,12.78,OK,135600,9 years,9 years,RENT,VT,Vermont,OK
LN000069,F,F5,OK,small_business,60,22700,22700,OK,30.26,30.26,OK,738.05,12/12/2021,1/16/2022,OK,Current,11070.75,7195.99,3874.76,0,678,OK,678,39.13,39.13,OK,68600,2 years,2 years,MORTGAGE,OR,Oregon,OK
LN001876,C,C3,OK,major_purchase,36,11600,11600,OK,15.39,15.39,OK,404.34,12/17/2022,1/18/2023,OK,Fully Paid,14319.74,11600,2719.74,0,679,OK,679,13.71,13.71,OK,46500,6 years,6 years,RENT,WY,Wyoming,OK
LN003417,A,A5,OK,credit_card,36,27900,27900,OK,5.51,5.51,OK,842.59,10/7/2021,11/11/2021,OK,Current,14324.03,9310.62,5013.41,0,655,OK,655,37.95,37.95,OK,214900,3 years,3 years,OWN,ND,North Dakota,OK
LN002232,B,B4,OK,small_business,36,37400,37400,OK,10.77,10.77,OK,1220.36,1/23/2022,2/21/2022,OK,Default,10983.24,7688.27,3294.97,0,641,OK,641,7.41,7.41,OK,212300,4 years,4 years,RENT,WA,Washington,OK
LN000138,D,D2,OK,medical,60,14800,14800,OK,21.67,21.67,OK,405.99,4/13/2023,5/15/2023,OK,Fully Paid,24472.11,14800,9672.11,0,730,OK,730,193.43,,DTI_IMPOSSIBLE,45700,7 years,7 years,OWN,SD,South Dakota,OK
LN000797,E,E4,OK,vacation,36,34900,34900,OK,24.41,24.41,OK,1376.75,3/30/2022,4/29/2022,OK,Charged Off,7866.4,5506.48,2359.92,29393.52,609,OK,609,18.9,18.9,OK,188000,8 years,8 years,MORTGAGE,NM,New Mexico,OK
LN002181,A,A2,OK,vacation,36,37500,37500,OK,7.3,7.3,OK,1163.04,3/26/2021,4/23/2021,OK,Fully Paid,41388.72,37500,3888.72,0,715,OK,715,19.26,19.26,OK,217400,2 years,2 years,MORTGAGE,WY,Wyoming,OK
LN002129,B,B2,OK,medical,36,31000,31000,OK,10.61,10.61,OK,1009.18,1/8/2023,2/7/2023,OK,Default,6055.08,4238.56,1816.52,0,754,OK,754,35.63,35.63,OK,101700,2 years,2 years,MORTGAGE,FL,Florida,OK
LN000759,A,A5,OK,medical,60,,,FLAGGED,6.5,6.5,OK,630.03,7/25/2021,8/28/2021,OK,Current,23311.11,15152.22,8158.89,0,758,OK,758,40.67,40.67,OK,217900,10+ years,10+ years,OTHER,TN,Tennessee,OK
LN000542,B,B3,OK,credit_card,36,6000,6000,OK,10.4,10.4,OK,194.73,11/22/2023,12/24/2023,OK,Fully Paid,6941.73,6000,941.73,0,602,OK,602,11.17,11.17,OK,191800,7 years,7 years,RENT,MA,Massachusetts,OK
LN001020,A,A4,OK,moving,60,28700,28700,OK,7.58,7.58,OK,576.18,4/18/2023,5/17/2023,OK,Fully Paid,34054.94,28700,5354.94,0,710,OK,710,10.82,10.82,OK,52800,5 years,5 years,OTHER,CA,California,OK
LN002744,B,B5,OK,wedding,60,36700,36700,OK,10.41,10.41,OK,787.19,4/26/2023,5/30/2023,OK,Current,18105.37,11768.49,6336.88,0,723,OK,723,20.89,20.89,OK,86600,10+ years,10+ years,RENT,NV,Nevada,OK
LN000166,F,F5,OK,wedding,60,10100,10100,OK,31.22,31.22,OK,334.38,3/19/2021,4/21/2021,OK,Fully Paid,19827.79,10100,9727.79,0,616,OK,616,35.09,35.09,OK,188100,10+ years,10+ years,RENT,OR,Oregon,OK
LN000249,A,A4,OK,small_business,36,22400,22400,OK,6.21,6.21,OK,683.58,1/5/2023,2/2/2023,OK,Charged Off,13375.37,9362.76,4012.61,13037.24,,NULL,,139.35,,DTI_IMPOSSIBLE,116000,7 years,7 years,MORTGAGE,NM,New Mexico,OK
LN001332,F,F1,OK,major_purchase,60,23800,23800,OK,27.87,27.87,OK,739.17,7/1/2021,8/2/2021,OK,Fully Paid,43834.17,23800,20034.17,0,788,OK,788,43.78,43.78,OK,139400,8 years,8 years,RENT,NC,North Carolina,OK
LN002018,D,D1,OK,wedding,36,4700,4700,OK,19.86,19.86,OK,174.33,6/13/2021,7/11/2021,OK,Fully Paid,6291.53,4700,1591.53,0,,NULL,,33.95,33.95,OK,169500,1 year,1 year,RENT,GA,Georgia,OK
LN000447,C,C3,OK,wedding,36,16600,16600,OK,13.19,13.19,OK,560.84,2/26/2023,3/30/2023,OK,Fully Paid,20086.79,16600,3486.79,0,653,OK,653,35.79,35.79,OK,44300,1 year,1 year,RENT,HI,Hawaii,OK
LN002483,C,C3,OK,wedding,36,,,FLAGGED,14.21,14.21,OK,569.04,12/21/2021,1/18/2022,OK,Fully Paid,20082.87,16600,3482.87,0,725,OK,725,26.28,26.28,OK,234300,10+ years,10+ years,RENT,OH,Ohio,OK
LN001359,A,A5,OK,home_improvement,36,35500,35500,OK,5.62,5.62,OK,1073.88,8/15/2023,9/16/2023,OK,Fully Paid,38007.67,35500,2507.67,0,660,OK,660,29.56,29.56,OK,239800,7 years,7 years,MORTGAGE,OR,Oregon,OK
LN002146,E,E1,OK,car,36,32400,32400,OK,24.81,24.81,OK,1284.96,7/17/2023,8/21/2023,OK,Default,3854.88,2698.42,1156.46,0,719,OK,719,17.25,17.25,OK,188300,5 years,5 years,MORTGAGE,FL,Florida,OK
LN001330,A,A3,OK,renewable_energy,36,,,FLAGGED,5.74,5.74,OK,333.35,4/24/2023,5/24/2023,OK,Late (31-120 Days),666.7,466.69,200.01,0,657,OK,657,36.07,36.07,OK,151500,2 years,2 years,MORTGAGE,NH,New Hampshire,OK
LN003490,E,E4,OK,wedding,60,,,FLAGGED,26.02,26.02,OK,395.37,9/3/2022,10/7/2022,OK,Fully Paid,23873.41,13200,10673.41,0,811,OK,811,7.78,7.78,OK,102500,3 years,3 years,MORTGAGE,NH,New Hampshire,OK
LN002151,D,D4,OK,vacation,60,6200,6200,OK,18.84,18.84,OK,160.29,2/19/2022,3/19/2022,OK,Charged Off,2522.63,1765.84,756.79,4434.16,765,OK,765,42.96,42.96,OK,218000,9 years,9 years,RENT,IA,Iowa,OK
LN000435,D,D3,OK,small_business,36,7500,7500,OK,17.16,17.16,OK,267.99,7/21/2022,8/18/2022,OK,Fully Paid,9497.56,7500,1997.56,0,699,OK,699,23.34,23.34,OK,95100,8 years,8 years,RENT,ME,Maine,OK
LN002123,D,D5,OK,educational,60,16200,16200,OK,20.91,20.91,OK,437.44,1/13/2021,2/15/2021,OK,Charged Off,8834.84,6184.39,2650.45,10015.61,748,OK,748,15.11,15.11,OK,151800,3 years,3 years,MORTGAGE,AZ,Arizona,OK
LN000578,A,A2,OK,wedding,60,16600,16600,OK,-7.83,,NEGATIVE_RATE,335.24,6/13/2022,7/11/2022,OK,Charged Off,6845.28,4791.7,2053.58,11808.3,670,OK,670,18.59,18.59,OK,196600,4 years,4 years,MORTGAGE,WI,Wisconsin,OK
LN002862,D,D3,OK,small_business,36,16100,16100,OK,19.96,19.96,OK,598.01,3/27/2022,4/27/2022,OK,Charged Off,9223.67,6456.57,2767.1,9643.43,808,OK,808,16.83,16.83,OK,175600,3 years,3 years,MORTGAGE,NC,North Carolina,OK
LN003288,A,A2,OK,wedding,36,,,FLAGGED,7.43,7.43,OK,540.69,7/21/2023,8/25/2023,OK,Current,17302.08,11246.35,6055.73,0,630,OK,630,26.76,26.76,OK,99600,7 years,7 years,RENT,NC,North Carolina,OK
LN002449,E,E4,OK,debt_consolidation,60,11100,11100,OK,26.48,26.48,OK,335.5,5/5/2021,6/4/2021,OK,Fully Paid,20392.12,11100,9292.12,0,608,OK,608,10.6,10.6,OK,57800,5 years,5 years,MORTGAGE,ND,North Dakota,OK
LN001849,A,A4,OK,educational,60,,,FLAGGED,6.68,6.68,OK,263.32,5/4/2021,6/1/2021,OK,Late (31-120 Days),3159.84,2211.89,947.95,0,820,OK,820,17.39,17.39,OK,166800,10+ years,10+ years,RENT,MA,Massachusetts,OK
LN000763,C,C4,OK,car,60,23000,23000,OK,-15.31,,NEGATIVE_RATE,550.92,4/12/2023,5/12/2023,OK,Fully Paid,32550.11,23000,9550.11,0,737,OK,737,44.3,44.3,OK,175600,4 years,4 years,RENT,AR,Arkansas,OK
LN000389,F,F2,OK,medical,36,,,FLAGGED,30.43,30.43,OK,1097.07,10/26/2023,11/27/2023,OK,Current,13164.84,8557.15,4607.69,0,776,OK,776,39.87,39.87,OK,236400,7 years,7 years,RENT,WA,Washington,OK
LN000236,A,A5,OK,moving,60,35600,35600,OK,7.95,7.95,OK,720.99,5/12/2021,6/11/2021,OK,Fully Paid,43704.43,35600,8104.43,0,624,OK,624,42.96,42.96,OK,93400,10+ years,10+ years,MORTGAGE,FL,Florida,OK
LN003123,B,B3,OK,medical,36,36400,36400,OK,11.74,11.74,OK,1204.49,11/9/2021,12/12/2021,OK,Current,31316.74,20355.88,10960.86,0,685,OK,685,24.81,24.81,OK,153800,6 years,6 years,OWN,HI,Hawaii,OK
LN001985,D,D4,OK,small_business,36,32300,32300,OK,17.42,17.42,OK,1158.35,2/23/2021,3/23/2021,OK,Fully Paid,42378.16,32300,10078.16,0,772,OK,772,14.23,14.23,OK,33300,4 years,4 years,MORTGAGE,OR,Oregon,OK
LN000268,E,E1,OK,vacation,36,17900,17900,OK,26.87,26.87,OK,729.52,12/17/2023,1/14/2024,OK,Charged Off,6314.63,4420.24,1894.39,13479.76,676,OK,676,21.13,21.13,OK,121200,< 1 year,< 1 year,OWN,OR,Oregon,OK
LN000771,E,E1,OK,credit_card,36,37900,37900,OK,26.7,26.7,OK,1541.18,10/29/2022,11/30/2022,OK,Current,49317.76,32056.54,17261.22,0,688,OK,688,27.9,27.9,OK,237500,3 years,3 years,MORTGAGE,NJ,New Jersey,OK
LN002166,D,D3,OK,renewable_energy,36,10200,10200,OK,17.4,17.4,OK,365.69,8/29/2023,10/2/2023,OK,Fully Paid,12997.99,10200,2797.99,0,666,OK,666,26.41,26.41,OK,136100,3 years,3 years,RENT,ID,Idaho,OK
LN000438,A,A5,OK,car,36,36600,36600,OK,7.46,7.46,OK,1137.82,7/18/2023,8/22/2023,OK,Charged Off,3502.63,2451.84,1050.79,34148.16,772,OK,772,5.5,5.5,OK,191500,10+ years,10+ years,RENT,ME,Maine,OK
LN000674,D,D3,OK,home_improvement,60,34400,34400,OK,21.61,21.61,OK,942.48,12/1/2021,11/22/2021,DATE_SEQUENCE_ERROR,Fully Paid,56542.25,34400,22142.25,0,716,OK,716,24.7,24.7,OK,244600,9 years,9 years,RENT,PA,Pennsylvania,OK
LN000250,F,F3,OK,moving,36,9700,9700,OK,30.86,30.86,OK,416.36,11/25/2021,12/25/2021,OK,Fully Paid,14971.44,9700,5271.44,0,,NULL,,15.35,15.35,OK,99900,10+ years,10+ years,MORTGAGE,TN,Tennessee,OK
LN002202,C,C5,OK,debt_consolidation,36,4500,4500,OK,15.18,15.18,OK,156.39,2/2/2021,3/5/2021,OK,Fully Paid,5734.58,4500,1234.58,0,766,OK,766,37.67,37.67,OK,109700,1 year,1 year,MORTGAGE,IA,Iowa,OK
LN001575,E,E4,OK,home_improvement,36,35600,35600,OK,26.53,26.53,OK,1444.42,1/12/2022,2/9/2022,OK,Charged Off,20253.84,14177.69,6076.15,21422.31,728,OK,728,28.25,28.25,OK,233400,,MISSING,RENT,OR,Oregon,OK
LN002143,D,D1,OK,credit_card,60,,,FLAGGED,19.11,19.11,OK,247.01,12/20/2023,1/17/2024,OK,Late (31-120 Days),1235.05,864.53,370.51,0,,BELOW_MIN,125,33.15,33.15,OK,174700,5 years,5 years,RENT,WV,West Virginia,OK
LN002082,A,A2,OK,major_purchase,36,7400,7400,OK,5.36,5.36,OK,222.98,4/2/2022,5/1/2022,OK,Fully Paid,7975.58,7400,575.58,0,680,OK,680,32.9,32.9,OK,101900,10+ years,10+ years,RENT,KY,Kentucky,OK
LN003137,D,D2,OK,major_purchase,60,28300,28300,OK,18.25,18.25,OK,722.49,12/29/2021,1/28/2022,OK,Fully Paid,43171.71,28300,14871.71,0,596,OK,596,21.32,21.32,OK,122600,2 years,2 years,RENT,WA,Washington,OK
LN003286,B,B5,OK,wedding,60,24400,24400,OK,10.53,10.53,OK,524.81,10/13/2021,11/15/2021,OK,Fully Paid,30945.88,24400,6545.88,0,650,OK,650,5.14,5.14,OK,102500,< 1 year,< 1 year,OWN,RI,Rhode Island,OK
LN000449,D,D3,OK,major_purchase,36,23900,23900,OK,19.7,19.7,OK,884.56,6/28/2023,6/23/2023,DATE_SEQUENCE_ERROR,Charged Off,2791.99,1954.39,837.6,21945.61,586,OK,586,21.18,21.18,OK,229500,8 years,8 years,MORTGAGE,MA,Massachusetts,OK
LN001470,G,G3,OK,educational,60,28400,28400,OK,35.54,35.54,OK,1017.76,2/27/2022,3/31/2022,OK,Charged Off,8104.73,5673.31,2431.42,22726.69,804,OK,804,41.33,41.33,OK,235400,7 years,7 years,RENT,NJ,New Jersey,OK
LN000717,A,A4,OK,home_improvement,60,31200,31200,OK,6.15,6.15,OK,605.36,2/13/2021,3/13/2021,OK,Fully Paid,36530.33,31200,5330.33,0,799,OK,799,28.03,28.03,OK,26900,10+ years,10+ years,RENT,MT,Montana,OK
LN003106,D,D2,OK,renewable_energy,60,27300,27300,OK,20.14,20.14,OK,725.41,3/11/2022,4/12/2022,OK,Default,8704.92,6093.44,2611.48,0,734,OK,734,31.95,31.95,OK,166600,4 years,4 years,MORTGAGE,SD,South Dakota,OK
LN003133,A,A5,OK,home_improvement,36,24900,24900,OK,5.62,5.62,OK,753.23,10/28/2022,12/1/2022,OK,Fully Paid,27592.82,24900,2692.82,0,719,OK,719,23.3,23.3,OK,202700,10+ years,10+ years,RENT,OR,Oregon,OK
LN002049,B,B4,OK,moving,60,30900,30900,OK,10.7,10.7,OK,667.23,12/31/2021,2/2/2022,OK,Fully Paid,39641.95,30900,8741.95,0,652,OK,652,29.3,29.3,OK,108700,4 years,4 years,MORTGAGE,KY,Kentucky,OK
LN001902,B,B5,OK,renewable_energy,36,39800,39800,OK,9.53,9.53,OK,1275.47,4/6/2023,5/9/2023,OK,Fully Paid,46593.23,39800,6793.23,0,761,OK,761,24.59,24.59,OK,168400,5 years,5 years,MORTGAGE,AR,Arkansas,OK
LN002988,A,A1,OK,educational,60,1100,1100,OK,6.48,6.48,OK,21.51,3/16/2021,4/13/2021,OK,Default,258.12,180.68,77.44,0,675,OK,675,228.53,,DTI_IMPOSSIBLE,200200,6 years,6 years,MORTGAGE,IN,Indiana,OK
LN001169,C,C5,OK,debt_consolidation,36,10500,10500,OK,15.23,15.23,OK,365.17,1/9/2021,2/9/2021,OK,Fully Paid,13248.92,10500,2748.92,0,806,OK,806,6.2,6.2,OK,172600,8 years,8 years,RENT,WA,Washington,OK
LN000083,D,D5,OK,educational,60,23000,23000,OK,19.26,19.26,OK,599.93,10/2/2022,11/2/2022,OK,Fully Paid,36467.23,23000,13467.23,0,682,OK,682,21.64,21.64,OK,63900,3 years,3 years,RENT,KY,Kentucky,OK
LN002899,A,A2,OK,credit_card,36,,,FLAGGED,5.31,5.31,OK,189.69,8/29/2021,9/27/2021,OK,Fully Paid,6748.94,6300,448.94,0,607,OK,607,6.18,6.18,OK,159400,2 years,2 years,MORTGAGE,UT,Utah,OK
