event_id,loan_id,payment_month,payment_date,payment_date_flag,amount_paid,amount_flag,payment_status
PE0015516,LN002094,21,3/12/2024,OK,436.91,OK,ON_TIME
PE0003584,LN001872,12,11/4/2024,OK,1042.3,OK,ON_TIME
PE0023403,LN000977,34,3/18/2024,OK,229.48,OK,ON_TIME
PE0018021,LN001589,37,1/28/2025,OK,767.88,OK,ON_TIME
PE0018853,LN003093,10,3/30/2024,OK,424.01,OK,ON_TIME
PE0012425,LN001983,2,12/15/2022,OK,712.29,OK,ON_TIME
PE0008278,LN000109,16,9/4/2023,OK,1024.01,OK,ON_TIME
PE0003668,LN000033,34,5/26/2025,OK,461.11,OK,ON_TIME
PE0012475,LN001150,9,11/24/2021,OK,980.15,OK,ON_TIME
PE0012783,LN002639,14,5/9/2022,OK,427.95,OK,ON_TIME
PE0010212,LN002699,48,1/17/2026,OK,511.22,OK,ON_TIME
PE0003424,LN003246,4,9/29/2023,OK,1039.17,OK,ON_TIME
PE0010718,LN001276,30,9/9/2024,OK,166.59,OK,ON_TIME
PE0008200,LN001413,42,9/26/2025,OK,261.01,OK,ON_TIME
PE0018794,LN002320,11,3/17/2024,OK,814.69,OK,ON_TIME
PE0019597,LN003071,9,5/26/2023,OK,878.72,OK,ON_TIME
PE0021928,LN002208,40,7/31/2025,OK,419.05,OK,LATE
PE0005367,LN000058,1,4/8/2023,OK,608.2,OK,ON_TIME
PE0017314,LN003021,19,5/21/2025,OK,741.55,OK,ON_TIME
PE0002896,LN002599,23,2/22/2025,OK,196.73,OK,ON_TIME
PE0014123,LN002316,12,9/1/2024,OK,162.93,OK,ON_TIME
PE0001297,LN002434,7,10/27/2022,OK,1182.58,OK,ON_TIME
PE0003643,LN000033,9,5/7/2023,OK,452.21,OK,ON_TIME
PE0020352,LN000981,16,8/10/2022,OK,189.32,OK,ON_TIME
PE0021707,LN001236,29,11/2/2023,OK,813.09,OK,ON_TIME
PE0023295,LN002909,20,5/19/2025,OK,319.35,OK,ON_TIME
PE0023076,LN003069,11,10/23/2024,OK,234.2,OK,ON_TIME
PE0008549,LN003434,2,9/4/2021,OK,412.41,OK,ON_TIME
PE0005452,LN001376,20,2/24/2024,OK,535.74,OK,ON_TIME
PE0010686,LN000648,58,6/27/2027,OK,150.8,OK,ON_TIME
PE0015450,LN002745,3,10/31/2021,OK,1055.15,OK,ON_TIME
PE0007867,LN001367,1,10/18/2023,OK,153.55,OK,ON_TIME
PE0019128,LN002474,54,5/2/2027,OK,569.21,OK,ON_TIME
PE0012868,LN002525,3,11/6/2022,OK,641.09,OK,ON_TIME
PE0014608,LN000170,4,9/22/2021,OK,188.27,OK,ON_TIME
PE0009798,LN003277,48,6/29/2025,OK,936.28,OK,ON_TIME
PE0011756,LN003423,59,5/16/2026,OK,207.13,OK,ON_TIME
PE0013980,LN000527,14,12/29/2024,OK,61.49,OK,ON_TIME
PE0009739,LN002995,49,9/4/2027,OK,1069.93,OK,ON_TIME
PE0014386,LN002611,2,3/27/2023,OK,540.75,OK,ON_TIME
PE0006475,LN001132,4,4/4/2022,OK,661.3,OK,ON_TIME
PE0008812,LN003118,22,1/29/2025,OK,963.25,OK,ON_TIME
PE0000493,LN001908,35,7/26/2025,OK,70.06,OK,ON_TIME
PE0011692,LN000903,13,12/30/2024,OK,1096.38,OK,ON_TIME
PE0021218,LN001694,38,8/24/2025,OK,222.84,OK,ON_TIME
PE0001117,LN002189,36,5/18/2024,OK,287.78,OK,ON_TIME
PE0005638,LN001692,7,11/2/2023,OK,108.91,OK,ON_TIME
PE0005086,LN000062,4,4/1/2023,OK,1288.4,OK,ON_TIME
PE0001758,LN000411,17,11/6/2024,OK,1256.36,OK,ON_TIME
PE0011487,LN000510,8,10/17/2022,OK,1183.41,OK,ON_TIME
PE0020408,LN000564,8,9/6/2022,OK,774,OK,ON_TIME
PE0022540,LN000164,3,12/17/2023,OK,1149.18,OK,ON_TIME
PE0006354,LN001949,3,11/8/2023,OK,506.3,OK,ON_TIME
PE0022573,LN001440,6,12/6/2023,OK,820.74,OK,ON_TIME
PE0023540,LN000358,11,9/13/2022,OK,74.08,OK,ON_TIME
PE0006883,LN001054,24,5/6/2024,OK,346.78,OK,ON_TIME
PE0003645,LN000033,11,7/6/2023,OK,456.18,OK,ON_TIME
PE0019168,LN000395,26,2/20/2023,OK,1057.18,OK,ON_TIME
PE0014351,LN000357,35,10/5/2026,OK,1340.76,OK,ON_TIME
PE0012002,LN001428,18,6/2/2025,OK,1146.88,OK,ON_TIME
PE0020341,LN000981,5,9/14/2021,OK,191.14,OK,ON_TIME
PE0011186,LN003111,11,4/5/2024,OK,772.15,OK,ON_TIME
PE0001697,LN000115,8,5/23/2024,OK,1240.49,OK,ON_TIME
PE0002296,LN003234,29,9/16/2023,OK,754.33,OK,ON_TIME
PE0014795,LN002689,22,3/23/2025,OK,1287.66,OK,ON_TIME
PE0014697,LN002936,20,12/18/2024,OK,1611.29,OK,ON_TIME
PE0005940,LN000928,8,5/25/2023,OK,934.56,OK,ON_TIME
PE0022462,LN002006,33,7/21/2026,OK,538.73,OK,ON_TIME
PE0009969,LN003455,1,5/1/2022,OK,805.26,OK,ON_TIME
PE0011034,LN001823,34,12/17/2025,OK,418.08,OK,ON_TIME
PE0003314,LN003316,2,6/12/2023,OK,462.55,OK,ON_TIME
PE0014825,LN001675,13,3/2/2023,OK,71.96,OK,ON_TIME
PE0020470,LN002849,32,2/2/2026,OK,378.3,OK,LATE
PE0009785,LN003277,35,6/4/2024,OK,914.38,OK,ON_TIME
PE0009916,LN002752,10,11/10/2022,OK,589.31,OK,ON_TIME
PE0000216,LN002594,6,9/23/2022,OK,23.61,OK,ON_TIME
PE0001073,LN003098,7,7/25/2024,OK,430.55,OK,ON_TIME
PE0008683,LN002504,4,1/22/2023,OK,113.63,OK,ON_TIME
PE0022647,LN000238,56,5/4/2026,OK,645.08,OK,ON_TIME
PE0019868,LN001788,16,5/9/2023,OK,744.05,OK,ON_TIME
PE0007007,LN001153,53,5/17/2027,OK,331.57,OK,ON_TIME
PE0013380,LN002846,57,1/24/2027,OK,578.2,OK,ON_TIME
PE0008653,LN002423,34,9/26/2024,OK,732.82,OK,ON_TIME
PE0013706,LN000148,26,4/28/2025,OK,1147.36,OK,ON_TIME
PE0015385,LN002112,9,11/10/2023,OK,271.25,OK,LATE
PE0000026,LN001917,26,10/2/2023,OK,125.98,OK,ON_TIME
PE0022979,LN002539,34,2/21/2026,OK,891.93,OK,ON_TIME
PE0010602,LN000894,54,12/20/2027,OK,868.5,OK,ON_TIME
PE0007660,LN001377,17,2/7/2023,OK,707,OK,ON_TIME
PE0013402,LN001934,19,8/5/2023,OK,535.81,OK,ON_TIME
PE0005691,LN000773,10,4/19/2022,OK,1083.75,OK,ON_TIME
PE0009745,LN002995,55,3/2/2028,OK,1084.86,OK,LATE
PE0022734,LN000272,5,4/23/2022,OK,1135.8,OK,ON_TIME
PE0022008,LN000471,36,3/6/2025,OK,561.86,OK,ON_TIME
PE0012722,LN000632,11,6/23/2023,OK,1022.12,OK,ON_TIME
PE0009172,LN000129,23,7/10/2025,OK,1096.53,OK,LATE
PE0010848,LN002947,59,9/8/2028,OK,1267.89,OK,ON_TIME
PE0011909,LN000281,8,10/23/2023,OK,1025.81,OK,ON_TIME
PE0000631,LN000868,33,11/1/2024,OK,111.06,OK,ON_TIME
PE0022081,LN002001,13,7/1/2022,OK,717.2,OK,ON_TIME
PE0008708,LN002504,29,2/10/2025,OK,105.64,OK,ON_TIME
PE0020803,LN000381,9,11/24/2023,OK,558.59,OK,ON_TIME
PE0006615,LN000762,12,11/11/2023,OK,431.12,OK,ON_TIME
PE0005244,LN002000,3,2/25/2022,OK,769.96,OK,ON_TIME
PE0001103,LN002189,22,3/25/2023,OK,307.78,OK,ON_TIME
PE0019661,LN000528,30,1/24/2024,OK,734.46,OK,ON_TIME
PE0002205,LN001020,13,5/12/2024,OK,568.51,OK,ON_TIME
PE0023412,LN000977,43,12/13/2024,OK,242.5,OK,ON_TIME
PE0012904,LN002251,15,6/30/2023,OK,589.38,OK,ON_TIME
PE0011478,LN000723,5,12/1/2023,OK,651.52,OK,ON_TIME
PE0011309,LN000804,2,2/27/2024,OK,1105.16,OK,ON_TIME
PE0013768,LN001539,27,6/26/2023,OK,41.82,OK,ON_TIME
PE0015065,LN001333,58,1/28/2027,OK,1029.83,OK,ON_TIME
PE0012513,LN000816,11,8/9/2022,OK,920.35,OK,ON_TIME
PE0018592,LN000883,47,11/21/2024,OK,87.35,OK,ON_TIME
PE0017357,LN001679,26,10/17/2024,OK,626.17,OK,ON_TIME
PE0014891,LN000696,4,3/15/2023,OK,769.55,OK,ON_TIME
PE0000720,LN003451,44,9/13/2026,OK,117.61,OK,ON_TIME
PE0013840,LN002429,27,8/29/2025,OK,696.3,OK,ON_TIME
PE0006156,LN001010,9,2/7/2023,OK,84.36,OK,ON_TIME
PE0019188,LN001693,10,6/2/2022,OK,832.92,OK,ON_TIME
PE0018951,LN003065,23,11/21/2024,OK,505.84,OK,ON_TIME
PE0004026,LN003482,27,4/26/2025,OK,61.75,OK,ON_TIME
PE0008225,LN002835,7,5/9/2022,OK,561.6,OK,ON_TIME
PE0017909,LN001162,30,4/24/2024,OK,573.72,OK,ON_TIME
PE0015494,LN001192,11,2/26/2023,OK,129.83,OK,ON_TIME
PE0019177,LN000395,35,11/17/2023,OK,1080.47,OK,ON_TIME
PE0016094,LN002054,36,4/23/2024,OK,248.64,OK,ON_TIME
PE0018607,LN002774,2,6/2/2021,OK,131.36,OK,ON_TIME
PE0005819,LN000676,14,12/23/2023,OK,363.74,OK,ON_TIME
PE0011957,LN002493,5,3/1/2024,OK,1165.69,OK,ON_TIME
PE0003867,LN003067,30,6/30/2024,OK,41.28,OK,ON_TIME
PE0002746,LN001702,36,7/2/2025,OK,896.19,OK,ON_TIME
PE0011868,LN000287,32,3/1/2026,OK,61.38,OK,ON_TIME
PE0010344,LN002840,8,12/27/2022,OK,365.33,OK,ON_TIME
PE0020698,LN001733,4,11/7/2023,OK,109.06,OK,ON_TIME
PE0011951,LN002803,35,3/27/2024,OK,388.4,OK,ON_TIME
PE0021408,LN002749,26,2/26/2023,OK,730.14,OK,ON_TIME
PE0019612,LN003071,24,8/18/2024,OK,874.44,OK,ON_TIME
PE0004215,LN000301,10,7/12/2024,OK,662.27,OK,ON_TIME
PE0012097,LN002741,34,3/8/2025,OK,616.27,OK,ON_TIME
PE0015194,LN001635,7,7/1/2024,OK,973.22,OK,ON_TIME
PE0019644,LN000528,13,9/1/2022,OK,767.72,OK,ON_TIME
PE0001402,LN001755,4,11/6/2021,OK,920.89,OK,ON_TIME
PE0012829,LN002639,60,2/17/2026,OK,415.54,OK,ON_TIME
PE0003254,LN000003,14,12/22/2022,OK,184.7,OK,ON_TIME
PE0022024,LN000471,52,6/29/2026,OK,554.45,OK,ON_TIME
PE0019046,LN002501,18,10/5/2024,OK,195.72,OK,LATE
PE0002159,LN000706,51,2/10/2026,OK,567.37,OK,LATE
PE0008579,LN003434,32,2/21/2024,OK,453.8,OK,ON_TIME
PE0017059,LN002625,44,5/24/2026,OK,589.35,OK,ON_TIME
PE0020703,LN001733,9,4/5/2024,OK,112.7,OK,ON_TIME
PE0007012,LN001153,58,10/14/2027,OK,333.46,OK,ON_TIME
PE0020323,LN001008,57,1/18/2026,OK,610.78,OK,ON_TIME
PE0010198,LN002699,34,11/23/2024,OK,537.27,OK,ON_TIME
PE0003842,LN003067,5,6/11/2022,OK,39.46,OK,ON_TIME
PE0018200,LN003437,25,12/1/2024,OK,310.67,OK,ON_TIME
PE0019558,LN001686,9,2/4/2022,OK,642.11,OK,ON_TIME
PE0011850,LN000287,14,9/7/2024,OK,65.13,OK,ON_TIME
PE0002101,LN002266,7,7/31/2022,OK,1110.06,OK,ON_TIME
PE0001674,LN002950,6,6/10/2023,OK,294.8,OK,ON_TIME
PE0010294,LN001513,24,1/2/2025,OK,315.38,OK,ON_TIME
PE0004214,LN000301,9,6/12/2024,OK,668.54,OK,ON_TIME
PE0007481,LN001458,36,9/19/2024,OK,87.77,OK,ON_TIME
PE0017933,LN003409,18,3/13/2025,OK,607.53,OK,ON_TIME
PE0014563,LN000408,34,5/3/2025,OK,818.16,OK,ON_TIME
PE0020166,LN002517,40,4/17/2024,OK,722.86,OK,LATE
PE0011516,LN001380,28,5/21/2023,OK,175.89,OK,LATE
PE0008548,LN003434,1,8/5/2021,OK,450.44,OK,ON_TIME
PE0017846,LN002132,3,7/27/2021,OK,296.2,OK,ON_TIME
PE0014824,LN001675,12,1/31/2023,OK,70.59,OK,ON_TIME
PE0016924,LN002930,15,12/26/2024,OK,207.76,OK,ON_TIME
PE0019605,LN003071,17,1/21/2024,OK,899.26,OK,ON_TIME
PE0016364,LN001503,23,4/27/2023,OK,583.24,OK,ON_TIME
PE0014610,LN000170,6,11/21/2021,OK,191.89,OK,ON_TIME
PE0018136,LN002262,8,8/27/2022,OK,770.9,OK,ON_TIME
PE0018157,LN002704,18,3/1/2023,OK,238.94,OK,ON_TIME
PE0009389,LN002540,40,8/30/2025,OK,723.97,OK,ON_TIME
PE0010071,LN002437,27,6/20/2023,OK,593.38,OK,ON_TIME
PE0010861,LN002005,12,3/3/2022,OK,571.04,OK,ON_TIME
PE0018401,LN000888,25,5/18/2024,OK,711.66,OK,ON_TIME
PE0002006,LN001471,10,9/27/2024,OK,453.61,OK,ON_TIME
PE0019622,LN003071,34,6/14/2025,OK,888.05,OK,ON_TIME
PE0015888,LN001847,11,4/23/2023,OK,973.13,OK,ON_TIME
PE0015234,LN001635,47,10/14/2027,OK,1045.51,OK,ON_TIME
PE0013412,LN001972,2,12/22/2023,OK,413.49,OK,ON_TIME
PE0002258,LN001252,6,11/18/2022,OK,642.09,OK,ON_TIME
PE0020247,LN003480,1,2/5/2022,OK,136.05,OK,ON_TIME
PE0005575,LN001185,11,1/12/2022,OK,893.12,OK,ON_TIME
PE0009084,LN003286,43,4/25/2025,OK,545.33,OK,ON_TIME
PE0005356,LN003073,26,8/3/2025,OK,555.58,OK,ON_TIME
PE0006094,LN001268,7,2/3/2022,OK,425.29,OK,ON_TIME
PE0007936,LN002310,9,4/5/2023,OK,468.03,OK,ON_TIME
PE0001520,LN002573,29,8/25/2024,OK,189.23,OK,ON_TIME
PE0022871,LN002235,28,4/9/2024,OK,626.66,OK,ON_TIME
PE0001379,LN003156,53,4/16/2027,OK,818.08,OK,ON_TIME
PE0018972,LN003065,44,8/13/2026,OK,515.55,OK,ON_TIME
PE0015207,LN001635,20,7/26/2025,OK,985.54,OK,ON_TIME
PE0021098,LN000695,3,8/10/2023,OK,840.75,OK,ON_TIME
PE0013201,LN002288,34,6/5/2025,OK,262.4,OK,ON_TIME
PE0021984,LN000471,12,3/17/2023,OK,542.54,OK,ON_TIME
PE0005843,LN001613,2,2/12/2023,OK,963.85,OK,ON_TIME
PE0007123,LN000260,2,12/17/2023,OK,239.8,OK,ON_TIME
PE0016212,LN001002,3,4/21/2023,OK,1220.52,OK,ON_TIME
PE0012821,LN002639,52,6/22/2025,OK,432.34,OK,ON_TIME
PE0005833,LN000676,28,2/15/2025,OK,367.28,OK,ON_TIME
PE0009822,LN000134,12,10/27/2024,OK,1216.4,OK,ON_TIME
PE0012719,LN000632,8,3/25/2023,OK,1045.63,OK,ON_TIME
PE0000523,LN002057,29,2/10/2024,OK,991.86,OK,ON_TIME
PE0019992,LN003109,31,12/2/2024,OK,1018.41,OK,LATE
PE0015373,LN002541,6,11/12/2021,OK,444.73,OK,ON_TIME
PE0000235,LN002594,25,4/15/2024,OK,24.32,OK,ON_TIME
PE0012181,LN002789,49,11/3/2025,OK,153.7,OK,ON_TIME
PE0006319,LN002061,4,12/25/2022,OK,400.69,OK,ON_TIME
PE0011993,LN001428,9,9/5/2024,OK,1221.46,OK,ON_TIME
PE0021918,LN002208,30,10/4/2024,OK,433.05,OK,ON_TIME
PE0001949,LN003100,56,2/6/2028,OK,753.71,OK,ON_TIME
PE0006362,LN001949,11,7/5/2024,OK,519.44,OK,ON_TIME
PE0022966,LN002539,21,1/27/2025,OK,874.32,OK,ON_TIME
PE0021884,LN001037,9,6/15/2022,OK,509.55,OK,ON_TIME
PE0011685,LN000903,6,6/3/2024,OK,1079.2,OK,ON_TIME
PE0015928,LN002915,8,3/22/2022,OK,915.51,OK,ON_TIME
PE0022592,LN000238,1,10/27/2021,OK,669.03,OK,ON_TIME
PE0002225,LN001020,33,1/2/2026,OK,559.51,OK,ON_TIME
PE0022537,LN001145,36,1/24/2025,OK,339.58,OK,ON_TIME
PE0015247,LN001635,60,11/7/2028,OK,1049.55,OK,ON_TIME
PE0016210,LN001002,1,2/20/2023,OK,1261.83,OK,ON_TIME
PE0005572,LN001185,8,10/14/2021,OK,916.47,OK,ON_TIME
PE0004524,LN001542,24,12/6/2023,OK,716.82,OK,ON_TIME
PE0005794,LN001568,53,8/29/2027,OK,547.91,OK,ON_TIME
PE0005739,LN000710,6,11/13/2021,OK,85.18,OK,ON_TIME
PE0019009,LN000434,17,4/8/2025,OK,349.37,OK,ON_TIME
PE0004729,LN001512,14,12/18/2023,OK,724.17,OK,ON_TIME
PE0007819,LN003448,13,1/5/2024,OK,281.47,OK,ON_TIME
PE0008860,LN001825,16,1/19/2025,OK,247.69,OK,ON_TIME
PE0023566,LN002705,4,11/8/2022,OK,46.57,OK,ON_TIME
PE0015276,LN000383,29,4/23/2024,OK,809.88,OK,ON_TIME
PE0002438,LN001588,10,12/13/2023,OK,63.88,OK,ON_TIME
PE0014088,LN002122,44,4/8/2026,OK,701.35,OK,ON_TIME
PE0011990,LN001428,6,6/7/2024,OK,1146.77,OK,ON_TIME
PE0003168,LN002867,36,7/22/2024,OK,717.34,OK,ON_TIME
PE0018194,LN003437,19,6/4/2024,OK,332.94,OK,ON_TIME
PE0021334,LN001177,29,11/29/2023,OK,223.35,OK,ON_TIME
PE0013753,LN001539,12,4/2/2022,OK,42.66,OK,ON_TIME
PE0015921,LN002915,1,8/24/2021,OK,873.54,OK,ON_TIME
PE0014028,LN001622,6,11/27/2023,OK,98.32,OK,ON_TIME
PE0007017,LN000815,3,12/17/2022,OK,1399.13,OK,ON_TIME
PE0013387,LN001934,4,5/12/2022,OK,527.37,OK,ON_TIME
PE0015999,LN001203,13,11/1/2023,OK,341.96,OK,ON_TIME
PE0012642,LN001764,27,10/18/2023,OK,217.31,OK,ON_TIME
PE0021995,LN000471,23,2/10/2024,OK,545.34,OK,ON_TIME
PE0004946,LN002473,13,3/13/2024,OK,473.29,OK,ON_TIME
PE0015650,LN001262,24,2/27/2023,OK,633.68,OK,ON_TIME
PE0012238,LN000344,10,5/27/2022,OK,1325.42,OK,ON_TIME
PE0006047,LN000412,6,9/29/2023,OK,1354.7,OK,ON_TIME
PE0009228,LN003244,43,10/29/2026,OK,117.08,OK,ON_TIME
PE0005586,LN003474,6,7/11/2023,OK,393.3,OK,ON_TIME
PE0005591,LN003474,11,12/8/2023,OK,379.46,OK,ON_TIME
PE0001229,LN001250,35,9/19/2025,OK,507.38,OK,ON_TIME
PE0018692,LN003460,35,1/5/2025,OK,1164.39,OK,LATE
PE0013342,LN002846,19,12/11/2023,OK,571.93,OK,ON_TIME
PE0013334,LN002846,11,4/15/2023,OK,604.69,OK,ON_TIME
PE0014744,LN003317,31,1/20/2024,OK,165.78,OK,ON_TIME
PE0008245,LN001209,19,1/24/2023,OK,394.93,OK,ON_TIME
PE0023525,LN003419,60,11/21/2028,OK,457.36,OK,ON_TIME
PE0016238,LN001002,29,6/9/2025,OK,1255.3,OK,ON_TIME
PE0006556,LN000446,25,11/21/2024,OK,415.88,OK,ON_TIME
PE0015374,LN002541,7,12/12/2021,OK,445.62,OK,ON_TIME
PE0012146,LN002789,14,12/19/2022,OK,156.7,OK,ON_TIME
PE0000160,LN002818,8,10/2/2021,OK,1344.92,OK,LATE
PE0001590,LN000241,4,8/2/2022,OK,1413.17,OK,ON_TIME
PE0015370,LN002541,3,8/14/2021,OK,471.59,OK,ON_TIME
PE0005566,LN001185,2,4/17/2021,OK,911.12,OK,ON_TIME
PE0007191,LN001231,8,5/8/2023,OK,1252.19,OK,ON_TIME
PE0022264,LN000521,17,5/23/2025,OK,310.14,OK,ON_TIME
PE0010577,LN000894,29,11/30/2025,OK,842.87,OK,ON_TIME
PE0015062,LN001333,55,10/30/2026,OK,1039.03,OK,ON_TIME
PE0013365,LN002846,42,10/31/2025,OK,618.66,OK,ON_TIME
PE0001557,LN002653,7,7/4/2022,OK,1055.85,OK,ON_TIME
PE0002829,LN001510,5,7/23/2022,OK,178.69,OK,ON_TIME
PE0000437,LN000686,39,7/21/2025,OK,482.19,OK,ON_TIME
PE0015593,LN001110,3,4/20/2022,OK,1236.49,OK,ON_TIME
PE0023255,LN002016,25,1/4/2024,OK,460.03,OK,ON_TIME
PE0017973,LN002389,25,1/12/2024,OK,940.93,OK,ON_TIME
PE0002781,LN001984,2,4/10/2023,OK,870.84,OK,ON_TIME
PE0003702,LN000407,8,11/29/2021,OK,116.85,OK,ON_TIME
PE0005687,LN000773,6,12/20/2021,OK,1172.37,OK,ON_TIME
PE0004728,LN001512,13,11/18/2023,OK,706.21,OK,ON_TIME
PE0017623,LN000440,7,12/23/2023,OK,1315,OK,ON_TIME
PE0002952,LN000610,19,3/24/2023,OK,432.45,OK,ON_TIME
PE0002556,LN003119,25,11/13/2025,OK,542.3,OK,ON_TIME
PE0010351,LN002840,15,7/25/2023,OK,380.26,OK,ON_TIME
PE0020314,LN001008,48,4/23/2025,OK,628.87,OK,ON_TIME
PE0017882,LN001162,3,2/4/2022,OK,552.53,OK,ON_TIME
PE0012738,LN000632,27,10/15/2024,OK,1079.16,OK,ON_TIME
PE0006466,LN000322,55,6/10/2028,OK,467.84,OK,ON_TIME
PE0007356,LN002438,16,5/29/2022,OK,808.13,OK,ON_TIME
PE0015718,LN000122,31,3/1/2025,OK,737,OK,ON_TIME
PE0007824,LN003448,18,6/3/2024,OK,278.07,OK,ON_TIME
PE0012450,LN002503,2,8/19/2022,OK,870.58,OK,ON_TIME
PE0021931,LN002208,43,10/29/2025,OK,444.52,OK,ON_TIME
PE0015272,LN000383,25,12/25/2023,OK,771.59,OK,ON_TIME
PE0005186,LN001882,5,12/1/2022,OK,296.72,OK,ON_TIME
PE0008550,LN003434,3,10/4/2021,OK,427.67,OK,ON_TIME
PE0005243,LN002000,2,1/26/2022,OK,713.15,OK,ON_TIME
PE0018515,LN002427,30,6/30/2023,OK,483.84,OK,ON_TIME
PE0002093,LN002270,25,6/18/2023,OK,962.88,OK,ON_TIME
PE0010208,LN002699,44,9/19/2025,OK,523.13,OK,ON_TIME
PE0011949,LN002803,33,1/27/2024,OK,361.02,OK,ON_TIME
PE0000188,LN002818,36,1/20/2024,OK,1348.2,OK,ON_TIME
PE0020536,LN003490,32,4/20/2025,OK,413.73,OK,ON_TIME
PE0020040,LN000823,7,7/26/2023,OK,1417.96,OK,ON_TIME
PE0019811,LN002834,31,4/17/2025,OK,1139.14,OK,ON_TIME
PE0020782,LN003090,7,2/4/2022,OK,263.74,OK,ON_TIME
PE0001382,LN003156,56,7/15/2027,OK,818.39,OK,ON_TIME
PE0020972,LN001737,58,8/9/2028,OK,384.37,OK,ON_TIME
PE0008606,LN002606,23,2/22/2023,OK,203.56,OK,ON_TIME
PE0015744,LN003477,17,2/3/2024,OK,156.89,OK,ON_TIME
PE0011529,LN000355,5,4/26/2024,OK,265.1,OK,ON_TIME
PE0019560,LN000538,1,11/26/2022,OK,670.1,OK,ON_TIME
PE0015039,LN001333,32,12/9/2024,OK,986.2,OK,ON_TIME
PE0021865,LN001248,50,9/12/2027,OK,924.81,OK,ON_TIME
PE0021198,LN001694,18,1/2/2024,OK,226.78,OK,ON_TIME
PE0008449,LN000088,10,5/8/2023,OK,758.45,OK,ON_TIME
PE0011391,LN001685,48,12/25/2026,OK,718.33,OK,ON_TIME
PE0023545,LN000105,2,12/18/2021,OK,402.33,OK,ON_TIME
PE0007296,LN002975,16,9/26/2022,OK,150.44,OK,ON_TIME
PE0018620,LN002774,15,6/27/2022,OK,136.17,OK,ON_TIME
PE0008069,LN002225,10,8/19/2022,OK,598.39,OK,ON_TIME
PE0012936,LN001724,17,4/17/2025,OK,1169.87,OK,ON_TIME
PE0009960,LN002681,3,5/29/2023,OK,864.08,OK,ON_TIME
PE0009765,LN003277,15,10/13/2022,OK,972.73,OK,ON_TIME
PE0000025,LN001917,25,9/2/2023,OK,133.82,OK,ON_TIME
PE0003364,LN002617,19,10/20/2024,OK,1708.62,OK,ON_TIME
PE0001089,LN002189,8,1/29/2022,OK,311.91,OK,ON_TIME
PE0012867,LN002525,2,10/7/2022,OK,650.27,OK,ON_TIME
PE0010887,LN000131,2,2/1/2022,OK,1128.49,OK,MISSED
PE0011591,LN001757,20,9/2/2023,OK,903.36,OK,ON_TIME
PE0022676,LN000893,25,10/21/2023,OK,1306.06,OK,ON_TIME
PE0019226,LN002877,12,6/10/2023,OK,265.04,OK,ON_TIME
PE0010504,LN001997,12,10/12/2023,OK,862.75,OK,ON_TIME
PE0012307,LN001142,29,1/11/2024,OK,264.64,OK,ON_TIME
PE0017080,LN002760,5,9/21/2021,OK,547.72,OK,ON_TIME
PE0015907,LN003200,13,8/20/2024,OK,291.28,OK,ON_TIME
PE0022705,LN001395,12,6/27/2024,OK,283.84,OK,ON_TIME
PE0011945,LN002803,29,9/29/2023,OK,367.4,OK,ON_TIME
PE0006338,LN002061,23,7/17/2024,OK,392.86,OK,ON_TIME
PE0017612,LN001111,32,5/12/2025,OK,177.48,OK,ON_TIME
PE0018384,LN000888,8,12/25/2022,OK,684.76,OK,ON_TIME
PE0000277,LN001845,7,5/21/2024,OK,700.04,OK,ON_TIME
PE0012414,LN000652,31,9/14/2023,OK,206.05,OK,ON_TIME
PE0019338,LN001725,8,1/2/2024,OK,145.34,OK,ON_TIME
PE0020022,LN002004,25,12/15/2023,OK,420.43,OK,ON_TIME
PE0003907,LN000443,25,11/2/2024,OK,315.17,OK,ON_TIME
PE0005846,LN001613,5,5/13/2023,OK,977.32,OK,ON_TIME
PE0023306,LN000356,2,9/13/2021,OK,1207.11,OK,ON_TIME
PE0001138,LN002189,57,2/7/2026,OK,310.24,OK,ON_TIME
PE0019152,LN000395,10,10/28/2021,OK,1124.04,OK,ON_TIME
PE0018109,LN003387,25,11/13/2024,OK,73.19,OK,ON_TIME
PE0013325,LN002846,2,7/19/2022,OK,567.46,OK,ON_TIME
PE0002491,LN000543,7,11/25/2021,OK,546.8,OK,ON_TIME
PE0016166,LN000398,33,6/13/2025,OK,117.66,OK,ON_TIME
PE0007743,LN003407,18,6/27/2022,OK,1128.03,OK,ON_TIME
PE0014483,LN000697,15,3/19/2024,OK,1204.09,OK,ON_TIME
PE0013128,LN002883,11,7/24/2022,OK,496.46,OK,ON_TIME
PE0003936,LN000443,54,3/22/2027,OK,296.91,OK,ON_TIME
PE0015073,LN000704,6,9/16/2021,OK,1364.85,OK,ON_TIME
PE0002385,LN000895,8,4/3/2022,OK,92.22,OK,ON_TIME
PE0008017,LN002277,30,5/3/2024,OK,951.39,OK,ON_TIME
PE0007085,LN003006,20,3/6/2025,OK,709.17,OK,ON_TIME
PE0016500,LN001362,31,1/30/2026,OK,985.15,OK,ON_TIME
PE0001864,LN001337,31,11/16/2024,OK,64.45,OK,ON_TIME
PE0015689,LN000122,2,10/13/2022,OK,749.33,OK,ON_TIME
PE0019504,LN003149,11,7/4/2024,OK,191.09,OK,ON_TIME
PE0000365,LN001044,3,9/4/2022,OK,1206.15,OK,ON_TIME
PE0009095,LN003286,54,3/21/2026,OK,531.32,OK,ON_TIME
