loan_id,loan_grade,loan_subgrade,loan_purpose,loan_term_months,loan_amount,interest_rate,installment,issue_date,first_payment_date,loan_status,total_payment,principal_received,interest_received,charged_off_amount,credit_score,dti,annual_income,employment_length,home_ownership,addr_state
LN000717,A,A4,home_improvement,60,31200.0,6.15,605.36,2021-02-13,2021-03-13,Fully Paid,36530.33,31200.0,5330.33,0.0,799.0,28.03,26900,10+ years,RENT,MT
LN003106,D,D2,renewable_energy,60,27300.0,20.14,725.41,2022-03-11,2022-04-12,Default,8704.92,6093.44,2611.48,0.0,734.0,31.95,166600,4 years,MORTGAGE,SD
LN003133,A,A5,home_improvement,36,24900.0,5.62,753.23,2022-10-28,2022-12-01,Fully Paid,27592.82,24900.0,2692.82,0.0,719.0,23.3,202700,10+ years,RENT,OR
LN002049,B,B4,moving,60,30900.0,10.7,667.23,2021-12-31,2022-02-02,Fully Paid,39641.95,30900.0,8741.95,0.0,652.0,29.3,108700,4 years,MORTGAGE,KY
LN001902,B,B5,renewable_energy,36,39800.0,9.53,1275.47,2023-04-06,2023-05-09,Fully Paid,46593.23,39800.0,6793.23,0.0,761.0,24.59,168400,5 years,MORTGAGE,AR
LN002988,A,A1,educational,60,1100.0,6.48,21.51,2021-03-16,2021-04-13,Default,258.12,180.68,77.44,0.0,675.0,228.53,200200,6 years,MORTGAGE,IN
LN001169,C,C5,debt_consolidation,36,10500.0,15.23,365.17,2021-01-09,2021-02-09,Fully Paid,13248.92,10500.0,2748.92,0.0,806.0,6.2,172600,8 years,RENT,WA
LN000083,D,D5,educational,60,23000.0,19.26,599.93,2022-10-02,2022-11-02,Fully Paid,36467.23,23000.0,13467.23,0.0,682.0,21.64,63900,3 years,RENT,KY
LN002899,A,A2,credit_card,36,,5.31,189.69,2021-08-29,2021-09-27,Fully Paid,6748.94,6300.0,448.94,0.0,607.0,6.18,159400,2 years,MORTGAGE,UT
LN002725,B,B4,educational,36,4400.0,10.44,142.89,2023-09-14,2023-10-14,Current,1428.9,928.79,500.12,0.0,622.0,38.98,243700,5 years,MORTGAGE,HI
LN001461,C,C4,educational,60,3800.0,16.24,92.89,2022-01-26,2022-02-25,Current,464.45,301.89,162.56,0.0,732.0,18.41,121800,4 years,MORTGAGE,WA
LN001894,C,C5,moving,60,14200.0,14.33,332.84,2022-10-25,2022-11-28,Current,10650.88,6923.07,3727.81,0.0,759.0,39.13,34100,10+ years,MORTGAGE,NV
LN001669,A,A2,home_improvement,36,35700.0,7.48,1110.16,2022-08-11,2022-09-08,Fully Paid,40465.41,35700.0,4765.41,0.0,775.0,44.14,154500,9 years,MORTGAGE,VA
LN002757,D,D4,small_business,60,21300.0,18.35,544.94,2022-12-21,2022-12-20,Charged Off,2753.93,1927.75,826.18,19372.25,,33.26,157200,2 years,MORTGAGE,WY
LN002001,A,A4,car,60,38300.0,6.79,754.6,2021-06-06,2021-07-10,Fully Paid,45311.14,38300.0,7011.14,0.0,818.0,21.39,249400,5 years,MORTGAGE,NH
LN000476,B,B3,major_purchase,36,31200.0,8.66,987.22,2023-09-17,2023-10-20,Fully Paid,35884.03,31200.0,4684.03,0.0,586.0,35.61,164700,4 years,OWN,MN
LN000518,G,G1,vacation,36,27200.0,34.36,1220.59,2021-03-31,2021-05-05,Fully Paid,43169.11,27200.0,15969.11,0.0,584.0,21.88,154300,6 years,RENT,TN
LN000405,D,D5,vacation,60,,20.56,351.16,2023-05-21,2023-06-22,Fully Paid,21108.51,13100.0,8008.51,0.0,673.0,6.34,40500,6 years,MORTGAGE,DE
LN000385,F,F4,vacation,60,34000.0,28.04,1059.44,2022-03-17,2022-04-16,Current,61447.52,39940.89,21506.63,0.0,717.0,40.84,214400,9 years,OWN,WV
LN003211,E,E2,debt_consolidation,36,18800.0,24.78,745.3,2022-10-20,2022-11-18,Charged Off,10843.99,7590.79,3253.2,11209.21,679.0,43.27,126600,10+ years,OWN,AR
LN002153,F,F5,debt_consolidation,36,,27.7,1030.04,2021-03-03,2021-04-01,Charged Off,11382.5,7967.75,3414.75,17032.25,587.0,34.06,29800,4 years,RENT,TX
LN001634,D,D4,medical,60,7800.0,18.05,198.28,2023-07-31,2023-09-03,Fully Paid,11677.86,7800.0,3877.86,0.0,802.0,27.43,79600,3 years,MORTGAGE,MT
LN003430,A,A4,small_business,60,31500.0,7.61,632.84,2023-04-10,2023-05-11,Current,21516.56,13985.76,7530.8,0.0,818.0,16.72,246400,8 years,RENT,NY
LN000689,A,A3,moving,60,17000.0,6.12,329.61,2021-09-11,2021-10-15,Charged Off,3307.44,2315.21,992.23,14684.79,804.0,44.65,42400,7 years,MORTGAGE,WV
LN001241,A,A1,wedding,36,31600.0,7.04,976.29,2021-03-03,2021-03-31,Current,32217.57,20941.42,11276.15,0.0,672.0,14.86,181200,10+ years,RENT,DE
LN000063,F,F2,educational,36,20600.0,28.43,856.88,2022-09-02,2022-10-06,Fully Paid,31149.62,20600.0,10549.62,0.0,760.0,41.54,181100,4 years,MORTGAGE,TN
LN000853,A,A2,educational,60,29100.0,6.23,565.7,2021-03-16,2021-04-16,Fully Paid,34076.75,29100.0,4976.75,0.0,661.0,35.82,68200,,MORTGAGE,SD
LN003298,D,D1,major_purchase,36,22000.0,17.89,794.14,2021-11-23,2021-12-25,Default,2382.42,1667.69,714.73,0.0,688.0,31.39,207500,4 years,MORTGAGE,AK
LN003253,C,C3,vacation,36,3700.0,16.28,130.59,2023-12-28,2024-01-28,Fully Paid,4632.04,3700.0,932.04,0.0,717.0,29.13,63700,10+ years,MORTGAGE,AZ
LN001263,D,D5,vacation,36,13000.0,18.19,471.22,2021-04-24,2021-05-23,Fully Paid,16701.14,13000.0,3701.14,0.0,745.0,31.38,229700,< 1 year,MORTGAGE,HI
LN000224,A,A5,medical,60,18400.0,7.15,365.65,2023-03-30,2023-05-02,Fully Paid,21629.85,18400.0,3229.85,0.0,760.0,41.69,70400,10+ years,MORTGAGE,CA
LN002194,C,C3,major_purchase,36,11400.0,12.66,382.25,2021-02-28,2021-03-30,Charged Off,2988.45,2091.91,896.53,9308.09,739.0,40.27,214700,2 years,OWN,WY
LN000374,A,A5,educational,60,24200.0,5.27,459.68,2023-01-04,2023-02-06,Current,22064.64,14342.02,7722.62,0.0,783.0,11.56,75600,1 year,MORTGAGE,SD
LN001825,B,B4,moving,60,11600.0,9.77,245.16,2023-09-27,2023-10-29,Fully Paid,14634.69,11600.0,3034.69,0.0,645.0,18.21,51800,3 years,MORTGAGE,OK
LN003035,A,A4,wedding,36,14000.0,7.22,433.69,2022-09-18,2022-10-16,Charged Off,5485.64,3839.95,1645.69,10160.05,782.0,34.7,123900,5 years,MORTGAGE,NY
LN003442,B,B2,vacation,36,21000.0,11.48,692.3,2022-03-15,2022-04-13,Fully Paid,25056.9,21000.0,4056.9,0.0,626.0,39.08,194800,5 years,RENT,ND
LN003163,B,B2,car,36,25700.0,11.84,851.65,2023-06-18,2023-07-23,Current,12774.75,8303.59,4471.16,0.0,770.0,10.14,79300,3 years,MORTGAGE,NM
LN003217,D,D4,educational,36,39500.0,18.11,1430.2,2022-12-05,2023-01-07,Fully Paid,51747.7,39500.0,12247.7,0.0,678.0,6.36,90900,10+ years,MORTGAGE,TX
LN000010,A,A2,moving,60,28100.0,7.76,566.54,2021-02-02,2021-03-07,Charged Off,3133.92,2193.74,940.18,25906.26,672.0,40.15,150900,2 years,RENT,OR
LN002498,A,A5,medical,60,24900.0,6.35,485.45,2021-10-01,2021-11-01,Fully Paid,28696.13,24900.0,3796.13,0.0,701.0,44.56,137700,10+ years,MORTGAGE,ND
LN001945,C,C3,educational,36,17600.0,15.82,617.2,2022-12-08,2023-01-12,Fully Paid,21845.34,17600.0,4245.34,0.0,671.0,30.45,58200,10+ years,RENT,MN
LN001839,C,C4,car,36,31100.0,14.99,1077.94,2021-04-28,2021-05-26,Charged Off,5558.28,3890.8,1667.48,27209.2,734.0,38.29,123500,< 1 year,MORTGAGE,SC
LN000709,E,E2,small_business,36,10100.0,25.47,404.09,2021-11-12,2021-12-10,Fully Paid,14455.77,10100.0,4355.77,0.0,668.0,24.36,248800,< 1 year,OWN,KY
LN000256,C,C2,credit_card,60,16200.0,16.29,396.45,2023-12-26,2024-01-30,Current,16254.45,10565.39,5689.06,0.0,714.0,18.51,79800,3 years,MORTGAGE,MN
LN001618,F,F2,credit_card,36,4200.0,28.66,175.23,2022-11-18,2022-12-17,Current,4205.52,2733.59,1471.93,0.0,766.0,14.76,136500,4 years,MORTGAGE,MO
LN000390,A,A4,educational,60,,5.01,130.24,2023-01-11,2023-02-08,Current,5339.84,3470.9,1868.94,0.0,,184.16,216200,10+ years,RENT,WY
LN001582,B,B2,vacation,60,6800.0,10.17,145.05,2023-09-24,2023-10-24,Fully Paid,8632.8,6800.0,1832.8,0.0,694.0,40.19,108300,< 1 year,MORTGAGE,AZ
LN000925,E,E5,medical,60,37700.0,25.66,1121.18,2022-12-09,2023-01-09,Charged Off,13792.26,9654.58,4137.68,28045.42,593.0,23.41,204300,,OWN,HI
LN003327,G,G4,car,36,20000.0,32.09,872.09,2021-02-11,2021-03-11,Fully Paid,31804.29,20000.0,11804.29,0.0,666.0,30.67,106500,8 years,RENT,NH
LN002835,B,B4,debt_consolidation,60,26600.0,11.89,590.22,2021-10-11,2021-11-14,Default,5311.98,3718.39,1593.59,0.0,813.0,27.44,116200,10+ years,RENT,SD
LN002509,F,F2,vacation,36,4700.0,31.37,203.07,2023-08-21,2023-09-22,Charged Off,2506.74,1754.72,752.02,2945.28,608.0,22.25,133900,4 years,MORTGAGE,ND
LN002037,B,B1,vacation,60,19700.0,11.82,436.43,2023-03-04,2023-04-06,Charged Off,6387.94,4471.56,1916.38,15228.44,785.0,28.51,134200,7 years,MORTGAGE,LA
LN003359,B,B2,small_business,36,32500.0,11.64,1073.89,2023-03-07,2023-04-08,Current,3221.67,2094.09,1127.58,0.0,657.0,32.96,236100,5 years,MORTGAGE,SD
LN001225,C,C3,renewable_energy,36,4600.0,16.38,162.59,2023-04-26,2023-05-30,Late (31-120 days),812.95,569.06,243.88,0.0,716.0,10.53,74200,5 years,MORTGAGE,MN
LN002550,A,A5,medical,36,39400.0,6.12,1200.77,2021-06-23,2021-07-21,Fully Paid,43379.88,39400.0,3979.88,0.0,810.0,7.4,198200,2 years,OTHER,MI
LN001947,B,B2,car,36,39900.0,8.92,1267.32,2023-12-23,2024-01-21,Current,43088.88,28007.77,15081.11,0.0,688.0,15.29,116700,3 years,OWN,MA
LN000740,B,B4,car,36,6000.0,11.63,198.23,2021-12-31,2022-02-01,Charged Off,871.9,610.33,261.57,5389.67,691.0,32.16,157000,9 years,RENT,WY
LN000041,E,E5,home_improvement,36,25200.0,25.51,1008.76,2023-02-10,2023-03-13,Charged Off,4811.54,3368.08,1443.46,21831.92,674.0,11.71,71900,9 years,RENT,MD
LN000869,A,A5,small_business,36,5600.0,7.23,173.5,2021-06-09,2021-07-08,Late (31-120 days),520.5,364.35,156.15,0.0,713.0,17.11,110000,2 years,MORTGAGE,PA
LN002780,A,A1,wedding,36,39000.0,6.0,1186.46,2022-04-21,2022-05-21,Current,22542.74,14652.78,7889.96,0.0,632.0,35.35,121200,3 years,MORTGAGE,NJ
LN000540,A,A5,moving,36,3700.0,7.87,115.72,2021-05-06,2021-06-06,Current,4050.2,2632.63,1417.57,0.0,809.0,5.75,242800,2 years,RENT,IN
LN002746,B,B5,small_business,36,,8.73,383.26,2023-09-13,2023-10-13,Charged Off,1921.93,1345.35,576.58,10754.65,775.0,39.73,161900,5 years,RENT,CA
LN003317,A,A2,educational,60,8500.0,-7.46,170.16,2021-07-04,2021-08-04,Fully Paid,10179.41,8500.0,1679.41,0.0,700.0,24.91,236600,2 years,RENT,NJ
LN002724,B,B5,vacation,36,,9.37,703.39,2022-07-04,2022-08-02,Fully Paid,25082.69,22000.0,3082.69,0.0,799.0,18.27,196800,5 years,MORTGAGE,GA
LN001372,F,F2,home_improvement,60,,31.28,1067.24,2022-05-09,2022-06-12,FULLY PAID,63217.77,32200.0,31017.77,0.0,772.0,18.47,90300,2 years,RENT,GA
LN001146,A,A3,credit_card,60,20500.0,6.72,403.22,2023-03-01,2023-04-03,Fully Paid,23779.79,20500.0,3279.79,0.0,792.0,13.67,222300,9 years,RENT,UT
LN001032,C,C2,medical,60,30200.0,15.51,726.57,2021-07-10,2021-08-12,Current,8718.84,5667.25,3051.59,0.0,585.0,241.68,154700,8 years,RENT,MO
LN000373,D,D2,vacation,60,24100.0,17.45,604.79,2023-03-23,2023-04-21,Fully Paid,36411.43,24100.0,12311.43,0.0,808.0,32.84,80400,4 years,RENT,AK
LN000668,C,C3,educational,36,8100.0,14.42,278.49,2021-09-04,2021-10-09,Current,6126.78,3982.41,2144.37,0.0,664.0,24.16,124800,< 1 year,MORTGAGE,SD
LN000358,B,B3,major_purchase,36,2200.0,11.19,72.22,2021-10-18,2021-11-17,Default,722.2,505.54,216.66,0.0,790.0,44.61,206100,7 years,OWN,IA
LN000968,A,A1,debt_consolidation,60,11200.0,7.75,225.76,2023-08-26,2023-09-24,Fully Paid,13663.86,11200.0,2463.86,0.0,603.0,5.15,120400,2 years,MORTGAGE,MO
LN002832,F,F1,vacation,36,38300.0,-28.38,1592.1,2022-11-21,2022-12-24,Fully Paid,57918.97,38300.0,19618.97,0.0,655.0,39.85,100300,3 years,MORTGAGE,SC
LN002784,A,A1,home_improvement,36,12700.0,6.1,386.93,2021-12-11,2022-01-14,Charged Off,6290.53,4403.37,1887.16,8296.63,780.0,44.58,45600,2 years,RENT,IL
LN001354,E,E3,small_business,36,27200.0,25.52,1088.96,2023-06-13,2023-07-16,Fully Paid,38614.03,27200.0,11414.03,0.0,591.0,11.34,53300,4 years,RENT,MN
LN001036,A,A5,wedding,36,23600.0,6.82,726.76,2023-05-15,2023-06-17,Fully Paid,25721.05,23600.0,2121.05,0.0,794.0,32.96,179600,2 years,OWN,IN
LN000471,B,B5,car,60,27100.0,9.48,568.89,2022-03-22,2022-04-26,Fully Paid,33793.01,27100.0,6693.01,0.0,707.0,14.23,80100,< 1 year,MORTGAGE,CA
LN003104,A,A2,home_improvement,36,20200.0,7.93,632.34,2021-03-15,2021-04-13,Current,1897.02,1233.06,663.96,0.0,683.0,34.77,70900,10+ years,MORTGAGE,AZ
LN001397,E,E1,vacation,60,23800.0,23.19,673.53,2023-03-07,2023-04-10,Charged Off,8966.26,6276.38,2689.88,17523.62,736.0,16.11,240700,1 year,RENT,VT
LN003140,C,C1,moving,60,10400.0,15.65,250.98,2023-10-05,2023-11-03,Fully Paid,15102.27,10400.0,4702.27,0.0,643.0,28.74,125300,9 years,OWN,ND
LN001550,A,A2,debt_consolidation,60,14600.0,6.19,283.55,2022-11-29,2022-12-29,Current,14744.6,9583.99,5160.61,0.0,623.0,19.5,113700,10+ years,MORTGAGE,MA
LN001257,E,E2,debt_consolidation,36,37500.0,25.36,1498.14,2023-06-05,2023-07-03,Fully Paid,54999.47,37500.0,17499.47,0.0,638.0,18.0,248300,5 years,RENT,SC
LN002095,E,E1,renewable_energy,60,36700.0,26.5,1109.7,2021-07-04,2021-08-08,Charged Off,20588.3,14411.81,6176.49,22288.19,593.0,11.87,170900,6 years,MORTGAGE,AK
LN001556,B,B1,moving,36,25800.0,10.81,842.34,2023-05-15,2023-06-17,Fully Paid,30203.23,25800.0,4403.23,0.0,816.0,32.4,196200,10+ years,RENT,NV
LN003098,D,D3,medical,36,11500.0,18.81,420.44,2023-12-28,2024-01-26,Default,5045.28,3531.7,1513.58,0.0,627.0,21.85,158300,10+ years,RENT,OR
LN001251,F,F3,vacation,36,37700.0,29.13,1582.51,2022-07-09,2022-08-10,Current,47475.3,30858.95,16616.35,0.0,599.0,10.89,70400,,RENT,ND
LN001700,A,A1,small_business,36,17400.0,5.86,528.24,2022-05-15,2022-06-19,Charged Off,5037.23,3526.06,1511.17,13873.94,604.0,25.55,46200,7 years,MORTGAGE,NC
LN001253,A,A2,credit_card,60,36500.0,7.25,727.06,2022-08-30,2022-10-02,Current,18903.56,12287.31,6616.25,0.0,784.0,35.1,134900,< 1 year,MORTGAGE,NV
LN003318,C,C1,vacation,36,36300.0,16.06,1277.28,2023-04-17,2023-05-19,Default,11495.52,8046.86,3448.66,0.0,736.0,36.7,171800,1 year,MORTGAGE,IA
LN003338,A,A5,debt_consolidation,36,15600.0,7.8,487.41,2022-01-12,2022-02-11,Current,11697.84,7603.6,4094.24,0.0,620.0,38.88,145900,4 years,MORTGAGE,CO
LN000080,D,D5,credit_card,60,25300.0,19.24,659.64,2021-09-27,2021-10-30,Charged Off,2782.49,1947.74,834.75,23352.26,708.0,13.86,42700,8 years,MORTGAGE,TX
LN001173,G,G4,home_improvement,60,18500.0,33.56,639.61,2021-10-07,2021-11-06,Fully Paid,38513.41,18500.0,20013.41,0.0,802.0,32.78,165600,5 years,MORTGAGE,MS
LN000815,E,E3,moving,36,,23.41,1350.65,2022-09-18,2022-10-18,Fully Paid,48071.9,34700.0,13371.9,0.0,625.0,15.52,66900,1 year,OWN,TN
LN001853,A,A5,educational,36,38400.0,5.23,1154.85,2021-07-23,2021-08-26,Charged Off,17203.8,12042.66,5161.14,26357.34,743.0,21.44,195100,10+ years,RENT,OR
LN002221,G,G4,educational,60,11600.0,33.56,401.05,2021-04-27,2021-05-28,Charged Off,4778.81,3345.17,1433.64,8254.83,803.0,7.21,158000,10+ years,MORTGAGE,AK
LN002720,C,C4,vacation,36,39900.0,14.85,1380.22,2023-02-27,2023-03-27,Charged Off,11146.31,7802.42,3343.89,32097.58,716.0,7.71,151900,4 years,MORTGAGE,MI
LN003149,B,B4,vacation,60,8900.0,8.92,184.4,2023-08-09,2023-09-13,Current,2581.6,1678.04,903.56,0.0,738.0,18.31,248800,10+ years,MORTGAGE,WI
LN002106,A,A2,renewable_energy,36,8200.0,7.63,255.56,2023-11-01,2023-12-03,Fully Paid,9184.3,8200.0,984.3,0.0,786.0,13.19,71900,10+ years,MORTGAGE,GA
LN000134,C,C5,car,36,35800.0,13.47,1214.36,2023-11-02,2023-12-01,Fully Paid,43613.86,35800.0,7813.86,0.0,687.0,11.06,108500,4 years,MORTGAGE,NM
LN001141,D,D4,credit_card,60,16100.0,17.73,406.47,2023-03-28,2023-04-30,Charged Off,6443.66,4510.56,1933.1,11589.44,725.0,14.93,160300,6 years,RENT,WY
LN000934,E,E3,small_business,36,35900.0,23.31,1395.49,2021-05-25,2021-06-24,Late (31-120 days),11163.92,7814.74,3349.18,0.0,629.0,29.14,163100,10+ years,MORTGAGE,OK
LN000929,C,C2,educational,36,31700.0,15.59,1108.07,2023-03-13,2023-04-12,Current,4432.28,2880.98,1551.3,0.0,746.0,42.15,73900,3 years,RENT,MT
LN000824,F,F2,wedding,60,19700.0,29.57,632.17,2023-06-17,2023-07-21,Fully Paid,38184.67,19700.0,18484.67,0.0,595.0,7.6,230400,,RENT,ID
LN001532,D,D2,vacation,60,39800.0,19.47,1042.75,2023-09-30,2023-10-29,Fully Paid,62746.67,39800.0,22946.67,0.0,790.0,20.5,167500,7 years,RENT,WY
LN001215,A,A1,wedding,36,18800.0,6.6,577.06,2023-03-07,2023-04-09,Charged Off,8213.24,5749.27,2463.97,13050.73,732.0,15.15,37100,2 years,MORTGAGE,MI
LN000505,F,F2,vacation,60,17800.0,27.6,549.93,2021-01-30,2021-02-28,Fully Paid,33115.03,17800.0,15315.03,0.0,607.0,38.48,87900,< 1 year,OWN,VA
LN002391,E,E2,wedding,60,39900.0,25.63,1185.9,2021-10-15,2021-11-15,Fully Paid,72192.96,39900.0,32292.96,0.0,135.0,206.79,155900,10+ years,MORTGAGE,NE
LN002396,F,F1,renewable_energy,60,5900.0,30.65,193.25,2022-10-31,2022-11-28,Current,9662.5,6280.62,3381.88,0.0,649.0,22.63,70500,9 years,RENT,VT
LN001997,A,A1,small_business,36,28300.0,7.58,881.35,2022-10-17,2022-11-18,Current,27321.85,17759.2,9562.65,0.0,765.0,37.08,72900,6 years,OTHER,MO
LN002435,F,F3,car,36,21100.0,-29.41,888.92,2023-07-08,2023-08-06,Current,11555.96,7511.37,4044.59,0.0,582.0,44.8,153200,2 years,MORTGAGE,WI
LN001959,E,E5,debt_consolidation,36,,23.97,764.73,2022-08-02,2022-09-03,Current,12235.68,7953.19,4282.49,0.0,743.0,38.41,116100,10+ years,OWN,NM
LN001385,B,B4,debt_consolidation,36,27500.0,10.25,890.58,2021-05-31,2021-07-03,Fully Paid,32015.51,27500.0,4515.51,0.0,785.0,11.65,178200,6 years,RENT,NC
LN000895,F,F3,wedding,36,2300.0,28.83,96.17,2021-08-06,2021-09-10,Fully Paid,3513.64,2300.0,1213.64,0.0,813.0,21.31,245900,4 years,MORTGAGE,ND
LN000829,A,A5,car,36,,5.63,910.66,2022-10-08,2022-11-11,Fully Paid,33191.47,30100.0,3091.47,0.0,,16.55,165100,7 years,OWN,WV
LN000308,D,D1,wedding,36,27600.0,17.04,984.56,2023-09-11,2023-10-12,Current,22644.88,14719.17,7925.71,0.0,684.0,19.49,88300,4 years,MORTGAGE,KY
LN002524,E,E4,car,36,13800.0,24.66,546.21,2021-03-11,2021-04-14,Fully Paid,19547.77,13800.0,5747.77,0.0,582.0,25.01,165000,10+ years,RENT,NV
LN001684,C,C2,wedding,60,35200.0,13.09,802.53,2023-12-19,2024-01-23,Fully Paid,48169.22,35200.0,12969.22,0.0,723.0,35.96,110300,8 years,RENT,CO
LN003082,A,A2,home_improvement,36,34600.0,5.62,1046.65,2023-02-21,2023-03-25,Current,19886.35,12926.13,6960.22,0.0,753.0,15.75,78800,6 years,MORTGAGE,MO
LN003062,D,D4,wedding,60,,18.38,58.88,2021-10-21,2021-11-25,Charged Off,499.39,349.57,149.82,1950.43,767.0,17.21,132200,< 1 year,RENT,OH
LN003007,D,D3,home_improvement,60,7100.0,21.2,192.88,2021-11-19,2021-12-22,Fully Paid,11405.01,7100.0,4305.01,0.0,186.0,28.77,137800,10+ years,RENT,IL
LN000653,G,G2,car,36,11200.0,32.36,490.05,2023-10-27,2023-11-24,Fully Paid,17659.42,11200.0,6459.42,0.0,,30.33,119700,2 years,OWN,AR
LN000173,F,F3,wedding,36,17800.0,29.26,748.44,2022-06-02,2022-07-06,Current,8232.84,5351.35,2881.49,0.0,656.0,17.83,107200,,RENT,MT
LN000039,A,A4,wedding,36,2300.0,5.25,69.19,2023-08-01,2023-09-04,Fully Paid,2487.02,2300.0,187.02,0.0,592.0,15.41,159000,2 years,RENT,WI
LN003432,F,F5,medical,36,9400.0,28.09,389.27,2023-07-22,2023-08-26,Charged Off,698.7,489.09,209.61,8910.91,653.0,36.83,37200,4 years,RENT,ID
LN000714,G,G5,major_purchase,36,6800.0,32.72,298.89,2022-07-02,2022-08-04,Charged Off,1035.32,724.72,310.6,6075.28,642.0,7.91,177200,4 years,MORTGAGE,DE
LN000091,C,C2,car,36,12700.0,14.5,437.15,2021-04-30,2021-06-02,Fully Paid,15965.13,12700.0,3265.13,0.0,590.0,22.45,213300,10+ years,MORTGAGE,OR
LN000719,E,E4,wedding,36,16200.0,25.63,649.52,2021-12-19,2022-01-23,Charged Off,6522.18,4565.53,1956.65,11634.47,813.0,9.86,178100,10+ years,RENT,IA
LN001206,E,E1,medical,60,7000.0,-23.14,197.9,2021-12-06,2022-01-06,Charged Off,1732.21,1212.55,519.66,5787.45,663.0,26.59,183600,3 years,MORTGAGE,IN
LN002959,D,D3,debt_consolidation,60,22200.0,17.39,556.39,2021-12-02,2022-01-05,Fully Paid,33846.06,22200.0,11646.06,0.0,731.0,22.05,190000,< 1 year,MORTGAGE,MA
LN003094,B,B3,credit_card,36,7600.0,11.53,250.73,2021-05-19,2021-06-18,Current,2005.84,1303.8,702.04,0.0,721.0,40.53,67100,< 1 year,RENT,CT
LN001828,C,C5,vacation,36,27000.0,16.1,950.57,2021-07-12,2021-08-13,Fully Paid,34594.4,27000.0,7594.4,0.0,746.0,21.34,114400,,MORTGAGE,MD
LN001156,C,C3,small_business,36,38100.0,16.34,1345.89,2022-06-16,2022-07-19,Fully Paid,49157.74,38100.0,11057.74,0.0,655.0,25.41,63700,4 years,RENT,AR
LN001325,F,F1,educational,36,5000.0,30.33,213.16,2023-04-19,2023-05-22,Current,7247.44,4710.84,2536.6,0.0,683.0,6.12,134300,4 years,OWN,WA
LN000217,D,D1,wedding,36,4800.0,17.11,171.4,2022-09-01,2022-09-30,Fully Paid,6206.43,4800.0,1406.43,0.0,787.0,10.15,160800,1 year,MORTGAGE,AR
LN000511,A,A2,renewable_energy,60,13700.0,6.57,268.51,2021-08-20,2021-09-21,Charged Off,4836.74,3385.72,1451.02,10314.28,814.0,6.8,69000,,OWN,NJ
LN001681,A,A1,wedding,60,24000.0,6.85,473.53,2022-07-06,2022-08-03,Current,5682.36,3693.53,1988.83,0.0,639.0,30.55,148900,9 years,MORTGAGE,MN
LN000500,B,B4,renewable_energy,36,29600.0,8.64,936.32,2021-05-20,2021-06-19,Fully Paid,33712.57,29600.0,4112.57,0.0,818.0,18.57,216700,1 year,RENT,ND
LN002965,A,A1,wedding,36,17900.0,6.06,545.04,2022-03-05,2022-04-09,Fully Paid,19362.75,17900.0,1462.75,0.0,705.0,34.52,181200,10+ years,RENT,AZ
LN001857,D,D3,major_purchase,36,19600.0,19.1,719.45,2023-04-09,2023-05-14,Fully Paid,25791.86,19600.0,6191.86,0.0,666.0,20.58,72000,6 years,OWN,NY
LN001389,B,B1,home_improvement,36,17100.0,11.15,561.05,2021-06-01,2021-07-05,Fully Paid,19991.27,17100.0,2891.27,0.0,751.0,33.81,88100,7 years,RENT,BC
LN001520,D,D2,vacation,60,37100.0,-18.03,942.7,2022-12-12,2023-01-14,Fully Paid,56671.71,37100.0,19571.71,0.0,815.0,21.04,196000,7 years,RENT,FL
LN002387,A,A2,credit_card,60,23700.0,5.85,456.54,2023-08-12,2023-09-10,Fully Paid,27310.21,23700.0,3610.21,0.0,669.0,20.93,42700,2 years,RENT,CO
LN003262,A,A3,moving,60,1100.0,7.6,22.09,2021-09-01,2021-10-04,Current,684.79,445.11,239.68,0.0,605.0,44.79,116400,7 years,MORTGAGE,LA
LN002077,F,F2,wedding,60,,30.6,834.43,2021-08-31,2021-08-23,Current,40887.07,26576.6,14310.47,0.0,639.0,19.41,25500,10+ years,MORTGAGE,MD
LN001541,G,G4,medical,36,24500.0,33.24,1084.02,2023-07-15,2023-08-17,Fully Paid,38346.57,24500.0,13846.57,0.0,583.0,20.36,134800,7 years,MORTGAGE,NH
LN001218,C,C4,credit_card,60,2900.0,12.58,65.36,2021-09-16,2021-10-18,Charged Off,1012.49,708.74,303.75,2191.26,721.0,7.72,135400,6 years,RENT,TX
LN002682,B,B4,vacation,60,12800.0,10.4,274.49,2021-07-02,2021-08-04,Fully Paid,16443.01,12800.0,3643.01,0.0,653.0,34.44,227500,10+ years,MORTGAGE,AR
LN003436,E,E3,medical,36,2600.0,23.25,100.98,2022-04-24,2022-05-28,Charged Off,1386.57,970.6,415.97,1629.4,664.0,5.42,156600,4 years,MORTGAGE,HI
LN001417,C,C5,debt_consolidation,36,25500.0,16.16,898.52,2022-12-28,2023-01-25,Current,29651.16,19273.25,10377.91,0.0,621.0,21.58,39300,< 1 year,MORTGAGE,IN
LN002218,C,C2,car,36,14000.0,16.2,493.58,2022-11-25,2022-12-26,Charged Off,1389.19,972.43,416.76,13027.57,648.0,37.28,106200,3 years,MORTGAGE,LA
LN003014,B,B4,major_purchase,36,33800.0,10.44,1097.63,2022-08-22,2022-09-23,Fully Paid,39754.65,33800.0,5954.65,0.0,600.0,33.24,90900,4 years,OWN,SD
