event_id,loan_id,payment_month,payment_date,amount_paid,payment_status
PE0001230,LN001250,36,2025-10-19,498.34,ON_TIME
PE0009201,LN003244,16,2024-08-10,117.89,ON_TIME
PE0006981,LN001153,27,2025-03-28,338.62,ON_TIME
PE0005179,LN000570,58,2028-03-31,159.94,ON_TIME
PE0010725,LN001484,1,2023-01-24,33.49,ON_TIME
PE0020678,LN002015,44,2026-12-20,384.77,ON_TIME
PE0001059,LN001313,4,2024-03-02,774.41,ON_TIME
PE0006263,LN000937,22,2024-05-25,355.44,ON_TIME
PE0015361,LN000985,5,2023-06-03,812.73,ON_TIME
PE0000282,LN001845,12,2024-10-18,663.44,ON_TIME
PE0014847,LN001675,35,2024-12-21,72.09,ON_TIME
PE0000969,LN003301,26,2023-07-20,357.62,ON_TIME
PE0016002,LN001721,2,2023-03-24,374.32,ON_TIME
PE0020338,LN000981,2,2021-06-16,206.6,ON_TIME
PE0001940,LN003100,47,2027-05-12,740.33,ON_TIME
PE0023355,LN000678,15,2025-01-26,584.66,ON_TIME
PE0017659,LN002657,7,2023-03-08,887.71,ON_TIME
PE0000620,LN000868,22,2023-12-07,110.12,ON_TIME
PE0018310,LN003105,18,2023-08-23,957.82,ON_TIME
PE0001743,LN000411,2,2023-08-14,1258.67,ON_TIME
PE0017775,LN003291,7,2023-04-29,304.05,ON_TIME
PE0018588,LN000883,43,2024-07-24,85.72,ON_TIME
PE0014136,LN002316,25,2025-09-26,153.61,ON_TIME
PE0009848,LN003386,2,2021-12-22,499.87,ON_TIME
PE0003569,LN002753,33,2026-03-24,64.08,ON_TIME
PE0015564,LN002792,27,2025-07-22,1258.48,ON_TIME
PE0006117,LN001268,30,2023-12-25,439.8,ON_TIME
PE0023626,LN003393,58,2026-02-08,506.12,ON_TIME
PE0003179,LN002867,47,2025-06-17,733.49,ON_TIME
PE0019577,LN001255,12,2024-09-02,871.43,ON_TIME
PE0009500,LN003048,20,2025-03-04,189.74,ON_TIME
PE0006100,LN001268,13,2022-08-02,420.85,ON_TIME
PE0016960,LN001748,15,2022-06-03,292.53,ON_TIME
PE0010553,LN000894,5,2023-12-11,831.73,ON_TIME
PE0013995,LN000527,29,2026-03-24,58.99,ON_TIME
PE0022247,LN002781,36,2026-11-05,738.56,ON_TIME
PE0015636,LN001262,10,2022-01-03,620.56,ON_TIME
PE0006277,LN000937,36,2025-07-19,358.76,ON_TIME
PE0009473,LN001575,4,2022-05-12,1447.26,ON_TIME
PE0022457,LN002006,28,2026-02-21,557.42,ON_TIME
PE0013150,LN002883,33,2024-05-14,512.63,ON_TIME
PE0011084,LN000500,7,2021-12-16,946.93,ON_TIME
PE0005725,LN002593,5,2021-11-12,1168.07,MISSED
PE0010832,LN002947,43,2027-05-17,1213.13,ON_TIME
PE0016654,LN001556,21,2025-02-03,875.94,ON_TIME
PE0000630,LN000868,32,2024-10-02,107.41,ON_TIME
PE0011971,LN000884,5,2023-10-28,188.0,ON_TIME
PE0019466,LN001309,9,2022-10-28,887.82,LATE
PE0019851,LN001654,35,2025-05-15,384.44,ON_TIME
PE0006431,LN000322,20,2025-07-26,500.58,ON_TIME
PE0003375,LN002617,30,2025-09-15,1661.54,ON_TIME
PE0012589,LN002758,27,2025-10-05,256.89,ON_TIME
PE0011914,LN000947,1,2023-12-20,350.9,MISSED
PE0013761,LN001539,20,2022-11-28,42.05,ON_TIME
PE0010239,LN002620,5,2024-02-07,508.31,ON_TIME
PE0020741,LN001516,2,2023-06-14,881.72,ON_TIME
PE0002114,LN000706,6,2022-06-01,599.36,ON_TIME
PE0003217,LN002242,13,2024-12-31,643.66,ON_TIME
PE0013126,LN002883,9,2022-05-25,535.09,ON_TIME
PE0003815,LN001459,14,2024-05-29,790.26,ON_TIME
PE0008322,LN002668,16,2023-08-14,723.47,ON_TIME
PE0003156,LN002867,24,2023-07-28,754.59,ON_TIME
PE0014297,LN000842,4,2023-05-28,1018.05,ON_TIME
PE0002279,LN003234,12,2022-04-24,704.87,ON_TIME
PE0004600,LN001838,4,2023-01-12,936.98,ON_TIME
PE0000014,LN001917,14,2022-10-07,130.49,ON_TIME
PE0001647,LN000775,25,2024-09-16,304.01,ON_TIME
PE0017910,LN001162,31,2024-05-24,554.95,ON_TIME
PE0002366,LN001003,3,2022-11-17,633.0,ON_TIME
PE0004649,LN002612,31,2026-02-01,422.07,ON_TIME
PE0012198,LN002395,6,2023-04-14,939.29,ON_TIME
PE0000375,LN001044,13,2023-07-01,1134.9,ON_TIME
PE0021873,LN001248,58,2028-05-09,863.22,ON_TIME
PE0000526,LN002057,32,2024-05-10,1005.0,ON_TIME
PE0009132,LN003027,31,2024-02-12,1165.61,ON_TIME
PE0011562,LN003255,2,2022-06-02,499.33,ON_TIME
PE0013911,LN002802,20,2023-06-09,772.34,ON_TIME
PE0012766,LN000001,19,2024-06-23,450.68,ON_TIME
PE0019976,LN003109,15,2023-08-10,952.92,ON_TIME
PE0019343,LN001725,13,2024-05-31,135.17,ON_TIME
PE0000530,LN002057,36,2024-09-07,1013.31,ON_TIME
PE0015597,LN001110,7,2022-08-18,1190.6,ON_TIME
PE0020099,LN003083,30,2024-12-20,896.32,ON_TIME
PE0021117,LN002962,8,2023-11-04,961.65,ON_TIME
PE0009462,LN001558,29,2025-01-16,403.85,ON_TIME
PE0012474,LN001150,8,2021-10-25,914.42,ON_TIME
PE0017779,LN003291,11,2023-08-27,301.51,ON_TIME
PE0012202,LN002395,10,2023-08-12,883.36,ON_TIME
PE0012583,LN002758,21,2025-04-08,272.56,ON_TIME
PE0011172,LN002733,33,2026-03-30,378.95,ON_TIME
PE0023498,LN003419,33,2026-09-03,431.92,ON_TIME
PE0012004,LN002853,1,2021-08-08,304.41,ON_TIME
PE0006564,LN000446,33,2025-07-19,404.7,ON_TIME
PE0004704,LN000093,9,2024-02-11,727.38,ON_TIME
PE0015283,LN000383,36,2024-11-19,762.01,ON_TIME
PE0018097,LN003387,13,2023-11-19,77.4,ON_TIME
PE0015922,LN002915,2,2021-09-23,897.54,ON_TIME
PE0023375,LN000977,6,2021-11-29,228.43,ON_TIME
PE0000956,LN003301,13,2022-06-25,380.91,ON_TIME
PE0006676,LN000549,3,2023-05-23,420.44,ON_TIME
PE0003454,LN002505,4,2022-02-18,582.54,ON_TIME
PE0012804,LN002639,35,2024-01-29,440.82,ON_TIME
PE0015141,LN000365,5,2022-07-26,523.43,ON_TIME
PE0008596,LN002606,13,2022-04-28,204.65,ON_TIME
PE0002072,LN002270,4,2021-09-26,1025.74,ON_TIME
PE0000957,LN003301,14,2022-07-25,353.76,ON_TIME
PE0016543,LN001447,20,2022-11-01,40.97,ON_TIME
PE0014037,LN001622,15,2024-08-23,99.57,ON_TIME
PE0007006,LN001153,52,2027-04-17,311.54,ON_TIME
PE0000353,LN001412,11,2022-05-03,356.96,ON_TIME
PE0013519,LN001289,42,2025-06-13,330.19,ON_TIME
PE0016310,LN000717,29,2023-07-03,590.81,ON_TIME
PE0006237,LN001392,14,2022-03-02,1378.16,ON_TIME
PE0012733,LN000632,22,2024-05-18,1071.51,LATE
PE0008947,LN003174,5,2023-12-02,78.48,ON_TIME
PE0014026,LN001622,4,2023-09-28,96.14,ON_TIME
PE0022426,LN002226,11,2022-04-20,1020.18,LATE
PE0002921,LN002599,48,2027-03-14,196.9,ON_TIME
PE0015712,LN000122,25,2024-09-02,744.52,ON_TIME
PE0004645,LN002612,27,2025-10-04,439.22,ON_TIME
PE0000662,LN002604,4,2021-09-30,179.97,ON_TIME
PE0016083,LN002054,25,2023-05-29,250.57,ON_TIME
PE0007058,LN002074,8,2022-10-08,197.94,ON_TIME
PE0010182,LN002699,18,2023-08-01,526.68,ON_TIME
PE0020050,LN000319,10,2022-04-15,326.18,ON_TIME
PE0016691,LN001655,22,2024-05-08,189.73,ON_TIME
PE0004791,LN003041,38,2026-02-08,729.5,ON_TIME
PE0002357,LN002963,30,2026-04-22,657.24,ON_TIME
PE0011895,LN000287,59,2028-05-19,66.25,ON_TIME
PE0018312,LN003105,20,2023-10-22,924.57,ON_TIME
PE0023256,LN000321,1,2023-09-03,932.91,ON_TIME
PE0019812,LN002834,32,2025-05-17,1172.41,ON_TIME
PE0020023,LN002004,26,2024-01-14,394.46,ON_TIME
PE0017651,LN000440,35,2026-04-11,1336.88,ON_TIME
PE0013613,LN002839,30,2026-03-03,750.18,ON_TIME
PE0001561,LN002653,11,2022-11-01,1143.81,ON_TIME
PE0011788,LN002030,31,2023-12-13,1268.02,ON_TIME
PE0010327,LN001513,57,2027-09-19,319.19,ON_TIME
PE0007180,LN003281,36,2025-01-08,247.53,ON_TIME
PE0015350,LN001804,13,2023-04-23,47.44,ON_TIME
PE0015314,LN000817,7,2023-11-25,106.27,ON_TIME
PE0013259,LN000628,23,2023-07-16,859.1,ON_TIME
PE0004110,LN000997,4,2022-06-10,295.0,ON_TIME
PE0021289,LN002192,13,2023-07-27,1324.38,ON_TIME
PE0000515,LN002057,21,2023-06-15,1021.98,ON_TIME
PE0000895,LN003182,1,2022-12-27,728.67,ON_TIME
PE0008602,LN002606,19,2022-10-25,204.02,LATE
PE0016406,LN000807,9,2023-05-10,296.4,ON_TIME
PE0023592,LN003393,24,2023-04-25,528.34,ON_TIME
PE0000900,LN003182,6,2023-05-26,718.67,ON_TIME
PE0000208,LN003340,20,2023-10-17,327.27,ON_TIME
PE0022458,LN002006,29,2026-03-23,559.52,ON_TIME
PE0000459,LN001908,1,2022-10-10,70.3,ON_TIME
PE0002431,LN001588,3,2023-05-17,60.54,ON_TIME
PE0013630,LN001801,4,2022-12-02,945.11,ON_TIME
PE0003390,LN001625,9,2021-12-16,1043.51,ON_TIME
PE0003912,LN000443,30,2025-04-01,313.43,ON_TIME
PE0021768,LN001753,18,2024-01-20,35.39,ON_TIME
PE0000553,LN002384,15,2024-08-27,481.98,ON_TIME
PE0019529,LN000517,16,2023-01-26,706.03,ON_TIME
PE0006918,LN001563,13,2022-04-30,378.8,ON_TIME
PE0018441,LN002176,29,2026-04-06,1507.96,ON_TIME
PE0001926,LN003100,33,2026-03-18,764.54,ON_TIME
PE0017019,LN002625,4,2023-02-09,566.07,ON_TIME
PE0006083,LN000360,6,2022-10-18,1293.18,ON_TIME
PE0022821,LN001554,10,2022-06-04,434.92,ON_TIME
PE0018280,LN003049,17,2023-04-28,444.87,ON_TIME
PE0021972,LN000584,24,2023-03-26,123.11,ON_TIME
PE0000106,LN000484,26,2025-05-24,873.38,ON_TIME
PE0003042,LN000022,13,2024-02-28,1359.6,ON_TIME
PE0016370,LN001503,29,2023-10-24,548.83,ON_TIME
PE0010362,LN002840,26,2024-06-19,372.39,ON_TIME
PE0018094,LN003387,10,2023-08-21,78.18,ON_TIME
PE0000090,LN000484,10,2024-01-30,819.44,ON_TIME
PE0015526,LN002094,31,2025-01-06,407.47,ON_TIME
PE0010434,LN001862,2,2022-09-16,234.15,ON_TIME
PE0019559,LN001686,10,2022-03-06,654.97,ON_TIME
PE0017302,LN003021,7,2024-05-26,737.92,ON_TIME
PE0014452,LN001279,12,2024-05-08,118.79,ON_TIME
PE0018334,LN003105,42,2025-08-12,904.74,ON_TIME
PE0012237,LN000344,9,2022-04-27,1287.35,ON_TIME
PE0014057,LN002122,13,2023-09-21,750.87,ON_TIME
PE0006369,LN001949,18,2025-01-31,520.33,ON_TIME
PE0016386,LN000909,9,2021-11-20,806.48,MISSED
PE0009128,LN003027,27,2023-10-15,1233.33,ON_TIME
PE0008906,LN002158,2,2023-07-08,433.13,ON_TIME
PE0002721,LN001702,11,2023-06-13,939.11,ON_TIME
PE0016020,LN003123,4,2022-03-09,1202.94,ON_TIME
PE0013622,LN002417,3,2023-04-29,279.69,ON_TIME
PE0008784,LN000486,60,2028-10-14,493.17,ON_TIME
PE0015823,LN001198,27,2025-09-17,1111.45,ON_TIME
PE0023445,LN003015,16,2025-01-02,150.39,ON_TIME
PE0019502,LN003149,9,2024-05-05,183.08,ON_TIME
PE0023043,LN002305,38,2026-06-27,906.61,ON_TIME
PE0010641,LN000648,13,2023-10-16,140.71,ON_TIME
PE0009769,LN003277,19,2023-02-10,974.41,ON_TIME
PE0013400,LN001934,17,2023-06-06,521.82,ON_TIME
PE0003763,LN001273,54,2025-11-29,704.67,ON_TIME
PE0000214,LN002594,4,2022-07-25,24.39,ON_TIME
PE0017163,LN000607,4,2022-10-19,802.73,MISSED
PE0019881,LN001788,29,2024-06-02,725.38,ON_TIME
PE0022260,LN000521,13,2025-01-23,309.13,ON_TIME
PE0018428,LN002176,16,2025-03-12,1499.5,ON_TIME
PE0008921,LN002158,17,2024-09-30,457.73,ON_TIME
PE0021805,LN001753,55,2027-02-03,34.98,ON_TIME
PE0006155,LN001010,8,2023-01-08,87.33,ON_TIME
PE0008358,LN002668,52,2026-07-29,705.17,ON_TIME
PE0017774,LN003291,6,2023-03-30,280.46,ON_TIME
PE0004168,LN000658,7,2023-06-18,662.4,ON_TIME
PE0020173,LN002517,47,2024-11-13,705.96,ON_TIME
PE0016968,LN001748,23,2023-01-29,289.28,ON_TIME
PE0023560,LN000105,17,2023-03-13,376.07,ON_TIME
PE0013832,LN002429,19,2025-01-01,687.78,ON_TIME
PE0016501,LN001362,32,2026-03-01,938.12,ON_TIME
PE0005110,LN000146,5,2022-01-17,948.83,ON_TIME
PE0023393,LN000977,24,2023-05-23,240.42,ON_TIME
PE0022432,LN002006,3,2024-02-02,558.98,ON_TIME
PE0008713,LN002504,34,2025-07-10,109.44,ON_TIME
PE0001764,LN000411,23,2025-05-05,1314.67,ON_TIME
PE0018260,LN000032,57,2027-11-14,1034.4,ON_TIME
PE0013548,LN003408,5,2023-06-04,353.33,ON_TIME
PE0011537,LN000355,13,2024-12-22,277.39,ON_TIME
PE0015070,LN000704,3,2021-06-18,1338.17,ON_TIME
PE0003225,LN002242,21,2025-08-28,694.92,ON_TIME
PE0000527,LN002057,33,2024-06-09,1070.08,ON_TIME
PE0015252,LN000383,5,2022-05-04,767.54,ON_TIME
PE0019331,LN001725,1,2023-06-06,140.12,ON_TIME
PE0020858,LN003465,1,2023-12-31,190.24,ON_TIME
PE0012092,LN002741,29,2024-10-09,630.97,ON_TIME
PE0005656,LN001692,25,2025-04-25,118.54,ON_TIME
PE0008885,LN001825,41,2027-02-08,242.81,ON_TIME
PE0006060,LN000412,19,2024-10-23,1309.69,LATE
PE0017344,LN001679,13,2023-09-23,626.18,ON_TIME
PE0006343,LN002061,28,2024-12-14,392.9,ON_TIME
PE0020018,LN002004,21,2023-08-17,424.14,ON_TIME
PE0013998,LN000527,32,2026-06-22,60.7,ON_TIME
PE0017435,LN001418,8,2021-11-30,524.88,ON_TIME
PE0008783,LN000486,59,2028-09-14,494.05,ON_TIME
PE0008712,LN002504,33,2025-06-10,106.9,ON_TIME
PE0003381,LN002617,36,2026-03-14,1640.78,ON_TIME
PE0003677,LN000033,43,2026-02-20,434.47,ON_TIME
PE0005777,LN001568,36,2026-04-06,597.08,ON_TIME
PE0022534,LN001145,33,2024-10-26,365.41,ON_TIME
PE0006574,LN001091,7,2024-05-04,1215.48,ON_TIME
PE0021564,LN001704,40,2026-02-14,50.38,ON_TIME
PE0001608,LN000241,22,2024-01-24,1448.74,ON_TIME
PE0019995,LN003109,34,2025-03-02,951.73,ON_TIME
PE0023378,LN000977,9,2022-02-27,230.61,ON_TIME
PE0021395,LN002749,13,2022-02-01,781.3,ON_TIME
PE0015884,LN001847,7,2022-12-24,920.92,ON_TIME
PE0017176,LN000336,7,2024-02-24,902.58,ON_TIME
PE0008985,LN001523,7,2023-10-12,463.56,ON_TIME
PE0019441,LN003235,12,2022-03-06,26.91,ON_TIME
PE0015523,LN002094,28,2024-10-08,437.96,ON_TIME
PE0001981,LN002308,28,2024-09-26,98.77,ON_TIME
PE0011426,LN001205,18,2023-08-31,116.04,ON_TIME
PE0019983,LN003109,22,2024-03-07,985.96,ON_TIME
PE0017318,LN003021,23,2025-09-18,771.3,ON_TIME
PE0012156,LN002789,24,2023-10-15,153.65,ON_TIME
PE0012858,LN002456,29,2025-01-07,63.09,ON_TIME
PE0007425,LN003362,53,2027-02-14,1192.75,ON_TIME
PE0005627,LN003436,14,2023-06-18,105.79,ON_TIME
PE0001683,LN002950,15,2024-03-06,298.09,ON_TIME
PE0016134,LN000398,1,2022-10-27,112.02,ON_TIME
PE0020564,LN003490,60,2027-08-08,415.14,ON_TIME
PE0016336,LN000717,55,2025-08-21,612.86,ON_TIME
PE0006447,LN000322,36,2026-11-18,467.51,ON_TIME
PE0020501,LN000747,3,2023-09-08,578.04,ON_TIME
PE0000989,LN001919,10,2022-02-04,825.15,ON_TIME
PE0015084,LN000704,17,2022-08-12,1382.97,ON_TIME
PE0011646,LN002373,15,2022-10-14,649.95,ON_TIME
PE0019281,LN000304,11,2023-08-26,164.49,ON_TIME
PE0020163,LN002517,37,2024-01-18,692.24,ON_TIME
PE0011723,LN003423,26,2023-08-30,202.43,ON_TIME
PE0003094,LN000906,22,2024-07-03,356.49,ON_TIME
PE0019540,LN000517,27,2023-12-22,721.14,ON_TIME
PE0013262,LN000628,26,2023-10-14,884.03,ON_TIME
PE0013999,LN000527,33,2026-07-22,58.56,ON_TIME
PE0018208,LN000032,5,2023-08-07,987.43,ON_TIME
PE0017483,LN000557,4,2021-09-10,999.02,ON_TIME
PE0010397,LN000845,1,2023-08-21,164.02,ON_TIME
PE0002845,LN001243,6,2022-06-04,106.73,ON_TIME
PE0009079,LN003286,38,2024-11-26,508.29,ON_TIME
PE0003343,LN001912,4,2023-01-17,125.06,ON_TIME
PE0016423,LN000807,26,2024-10-01,302.97,ON_TIME
PE0006541,LN000446,10,2023-08-29,407.83,ON_TIME
PE0014289,LN000970,14,2024-11-22,878.58,ON_TIME
PE0003357,LN002617,12,2024-03-24,1734.06,ON_TIME
PE0013026,LN002186,22,2025-06-29,784.08,ON_TIME
PE0011746,LN003423,49,2025-07-20,204.74,ON_TIME
PE0011802,LN002244,9,2022-04-01,72.31,ON_TIME
PE0014415,LN001302,11,2023-11-30,199.64,ON_TIME
PE0007814,LN003448,8,2023-08-08,265.78,ON_TIME
PE0023343,LN000678,3,2024-02-01,582.98,ON_TIME
PE0021511,LN001940,18,2022-07-29,543.62,MISSED
PE0002429,LN001588,1,2023-03-18,62.12,ON_TIME
PE0021428,LN000097,10,2024-10-21,699.77,ON_TIME
PE0021731,LN001236,53,2025-10-22,834.21,ON_TIME
PE0011940,LN002803,24,2023-05-02,371.49,ON_TIME
PE0021196,LN001694,16,2023-11-03,218.09,ON_TIME
PE0017071,LN002625,56,2027-05-19,567.17,ON_TIME
PE0004800,LN003041,47,2026-11-05,773.28,ON_TIME
PE0002354,LN002963,27,2026-01-22,701.66,ON_TIME
PE0016379,LN000909,2,2021-04-24,754.1,ON_TIME
PE0011384,LN001685,41,2026-05-29,698.11,ON_TIME
PE0020954,LN001737,40,2027-02-16,395.87,ON_TIME
PE0019137,LN003176,3,2022-08-13,442.61,ON_TIME
PE0009078,LN003286,37,2024-10-27,515.37,ON_TIME
PE0008074,LN002225,15,2023-01-16,602.37,ON_TIME
PE0014860,LN001675,48,2026-01-15,75.26,ON_TIME
PE0017425,LN001526,58,2027-06-13,718.49,ON_TIME
PE0023104,LN002628,7,2024-07-13,784.96,ON_TIME
PE0007492,LN001458,47,2025-08-15,88.95,ON_TIME
PE0017650,LN000440,34,2026-03-12,1348.49,ON_TIME
PE0012772,LN002639,3,2021-06-13,421.09,ON_TIME
PE0022815,LN001554,4,2021-12-06,407.63,ON_TIME
PE0007060,LN002074,10,2022-12-07,193.2,ON_TIME
PE0013508,LN001289,31,2024-07-18,313.3,ON_TIME
PE0016662,LN001556,29,2025-10-01,846.2,ON_TIME
PE0005085,LN000062,3,2023-03-02,1264.0,LATE
PE0002383,LN000895,6,2022-02-02,96.86,ON_TIME
PE0000572,LN002384,34,2026-03-20,475.76,ON_TIME
PE0001436,LN002821,15,2024-06-22,78.75,ON_TIME
PE0013282,LN000628,46,2025-06-05,859.48,ON_TIME
PE0009440,LN001558,7,2023-03-28,400.63,ON_TIME
PE0021737,LN001236,59,2026-04-20,849.09,ON_TIME
PE0011719,LN003423,22,2023-05-02,200.49,ON_TIME
PE0014750,LN003317,37,2024-07-18,168.74,ON_TIME
PE0010707,LN001276,19,2023-10-15,168.7,ON_TIME
PE0005446,LN001376,14,2023-08-28,537.9,ON_TIME
PE0001008,LN003144,2,2022-01-27,667.04,LATE
PE0004544,LN000828,8,2023-03-01,948.17,ON_TIME
PE0012988,LN002708,44,2025-05-07,286.54,ON_TIME
PE0007010,LN001153,56,2027-08-15,338.07,ON_TIME
PE0002065,LN000825,33,2026-08-26,950.74,ON_TIME
PE0001137,LN002189,56,2026-01-08,285.8,ON_TIME
PE0009883,LN003386,37,2024-11-06,485.95,ON_TIME
PE0021728,LN001236,50,2025-07-24,805.38,ON_TIME
PE0010178,LN002699,14,2023-04-03,553.36,LATE
PE0000295,LN001845,25,2025-11-12,697.68,ON_TIME
PE0016078,LN002054,20,2022-12-30,242.61,ON_TIME
PE0018788,LN002320,5,2023-09-19,821.87,ON_TIME
PE0003999,LN000630,36,2026-02-16,917.16,ON_TIME
PE0009767,LN003277,17,2022-12-12,983.99,ON_TIME
PE0003742,LN001273,33,2024-03-09,703.78,ON_TIME
PE0011701,LN003423,4,2021-11-08,200.99,ON_TIME
PE0002720,LN001702,10,2023-05-14,904.05,ON_TIME
PE0022736,LN000272,7,2022-06-22,1169.15,ON_TIME
PE0012714,LN000632,3,2022-10-26,1048.39,ON_TIME
PE0014871,LN001675,59,2026-12-11,71.74,ON_TIME
PE0021535,LN001704,11,2023-09-28,50.85,ON_TIME
PE0016371,LN001503,30,2023-11-23,565.16,ON_TIME
PE0002809,LN001984,30,2025-07-28,867.18,ON_TIME
PE0009018,LN001523,40,2026-06-28,463.27,ON_TIME
PE0016941,LN002930,32,2026-05-20,204.59,ON_TIME
PE0016107,LN002054,49,2025-05-18,254.0,ON_TIME
PE0021180,LN000796,13,2024-06-08,386.45,ON_TIME
PE0002470,LN000664,22,2023-03-01,758.49,ON_TIME
PE0003739,LN001273,30,2023-12-10,733.44,ON_TIME
PE0020671,LN002015,37,2026-05-24,382.35,ON_TIME
PE0013482,LN001289,5,2022-05-30,312.51,ON_TIME
PE0018989,LN002290,1,2022-09-24,739.76,ON_TIME
PE0000363,LN001044,1,2022-07-06,1114.7,ON_TIME
PE0006925,LN001563,20,2022-11-26,362.76,ON_TIME
PE0018089,LN003387,5,2023-03-24,72.32,ON_TIME
PE0014689,LN002936,12,2024-04-22,1682.7,LATE
PE0002140,LN000706,32,2024-07-20,555.1,ON_TIME
PE0019624,LN003071,36,2025-08-13,914.41,ON_TIME
PE0018768,LN000333,21,2025-01-31,874.59,ON_TIME
PE0007315,LN002975,35,2024-04-18,144.49,ON_TIME
PE0020696,LN001733,2,2023-09-08,109.8,ON_TIME
PE0001313,LN002434,23,2024-02-19,1201.24,ON_TIME
PE0020315,LN001008,49,2025-05-23,591.44,ON_TIME
PE0006184,LN000325,17,2022-06-22,205.61,ON_TIME
PE0011304,LN002283,33,2026-02-27,1284.97,LATE
PE0001592,LN000241,6,2022-10-01,1445.43,ON_TIME
PE0022954,LN002539,9,2024-02-02,884.95,ON_TIME
PE0018547,LN000883,2,2021-03-12,90.63,ON_TIME
PE0002397,LN000895,20,2023-03-29,91.45,ON_TIME
PE0016702,LN001655,33,2025-04-03,178.55,ON_TIME
PE0014560,LN000408,31,2025-02-02,861.99,ON_TIME
PE0009517,LN001766,1,2022-10-03,207.03,ON_TIME
PE0005234,LN001882,53,2026-11-10,294.5,ON_TIME
PE0022354,LN002724,35,2025-05-19,672.74,ON_TIME
PE0021453,LN000770,22,2025-09-21,410.1,ON_TIME
PE0020421,LN002003,9,2022-05-27,154.45,ON_TIME
PE0008988,LN001523,10,2024-01-10,445.13,ON_TIME
PE0003021,LN002722,52,2025-07-04,681.11,ON_TIME
PE0009904,LN003386,58,2026-07-29,512.96,ON_TIME
PE0008229,LN001209,3,2021-10-01,394.31,ON_TIME
PE0009106,LN003027,5,2021-12-24,1241.76,ON_TIME
PE0013914,LN002802,23,2023-09-07,718.31,ON_TIME
PE0005296,LN000567,26,2023-06-15,434.61,ON_TIME
PE0003973,LN000630,10,2023-12-29,893.47,ON_TIME
PE0021755,LN001753,5,2022-12-26,36.64,ON_TIME
PE0014664,LN001611,47,2026-10-13,54.5,ON_TIME
PE0004134,LN000997,28,2024-05-30,285.86,ON_TIME
PE0000975,LN003301,32,2024-01-16,366.21,ON_TIME
PE0007292,LN002975,12,2022-05-29,140.28,ON_TIME
PE0015586,LN001317,13,2022-04-20,1416.61,ON_TIME
PE0017339,LN001679,8,2023-04-26,620.71,ON_TIME
PE0009753,LN003277,3,2021-10-18,943.28,ON_TIME
PE0013775,LN001539,34,2024-01-22,44.81,ON_TIME
PE0005017,LN002640,3,2022-01-12,1388.21,ON_TIME
PE0017603,LN001111,23,2024-08-15,183.43,LATE
PE0010875,LN002005,26,2023-04-27,571.42,ON_TIME
PE0013240,LN000628,4,2021-12-23,917.07,ON_TIME
PE0018025,LN001589,41,2025-05-28,748.51,ON_TIME
PE0017675,LN003205,13,2022-02-16,304.91,ON_TIME
PE0011874,LN000287,38,2026-08-28,66.18,ON_TIME
PE0017765,LN001115,33,2024-01-14,355.13,ON_TIME
PE0001934,LN003100,41,2026-11-13,729.11,ON_TIME
PE0004676,LN002612,58,2028-04-21,444.56,ON_TIME
PE0010223,LN002699,59,2026-12-13,546.0,ON_TIME
PE0000893,LN003208,11,2021-12-06,1097.58,ON_TIME
PE0007288,LN002975,8,2022-01-29,145.44,ON_TIME
PE0021261,LN003422,21,2023-01-10,994.23,ON_TIME
PE0007907,LN002487,32,2026-03-14,779.52,ON_TIME
PE0014552,LN000408,23,2024-06-07,812.87,ON_TIME
PE0018851,LN003093,8,2024-01-30,406.81,ON_TIME
PE0007658,LN001377,15,2022-12-09,675.38,ON_TIME
PE0010107,LN001371,3,2021-11-29,789.03,ON_TIME
PE0018298,LN003105,6,2022-08-28,925.53,ON_TIME
PE0011363,LN001685,20,2024-09-06,695.95,ON_TIME
PE0013833,LN002429,20,2025-01-31,655.4,ON_TIME
PE0019121,LN002474,47,2026-10-04,547.1,ON_TIME
PE0000727,LN003451,51,2027-04-11,117.69,LATE
PE0007215,LN002829,9,2022-02-18,495.02,ON_TIME
PE0008246,LN001209,20,2023-02-23,390.16,ON_TIME
PE0018181,LN003437,6,2023-05-11,320.41,ON_TIME
PE0015877,LN002767,17,2022-09-04,205.7,MISSED
PE0020230,LN001888,44,2025-07-01,572.76,ON_TIME
PE0014200,LN001128,29,2025-11-13,223.26,ON_TIME
PE0010746,LN001484,22,2024-10-15,34.29,ON_TIME
PE0017321,LN003021,26,2025-12-17,755.27,ON_TIME
PE0018650,LN002383,15,2024-06-27,1304.43,ON_TIME
PE0017209,LN002996,4,2022-10-22,801.71,ON_TIME
PE0007275,LN002213,9,2024-02-18,871.8,LATE
PE0011594,LN001757,23,2023-12-01,845.19,LATE
PE0001390,LN003273,4,2021-09-17,938.34,ON_TIME
PE0003565,LN002753,29,2025-11-24,66.05,ON_TIME
PE0009077,LN003286,36,2024-09-27,516.18,ON_TIME
PE0005430,LN001537,34,2026-06-27,677.21,ON_TIME
PE0023519,LN003419,54,2028-05-25,462.45,ON_TIME
PE0016221,LN001002,12,2024-01-16,1163.57,ON_TIME
PE0022075,LN002001,7,2022-01-02,733.0,ON_TIME
PE0014900,LN000696,13,2023-12-10,777.49,ON_TIME
PE0015513,LN002094,18,2023-12-13,433.16,ON_TIME
PE0014562,LN000408,33,2025-04-03,785.77,ON_TIME
PE0001869,LN001337,36,2025-04-15,63.74,ON_TIME
